round,accuracy,detection_rate,false_positive_rate
1,0.9883699205978516,0.8844253525404626,0.0002098135741264336
2,0.9597606330919157,0.8999332970538525,0.009283931422495725
3,0.9874864985905847,0.909640679449703,0.001957759854090696
4,0.9710661345496009,0.9705141916324331,0.004098925957258984
5,0.9901685055647702,0.9393011148180685,0.00043906391595105107
6,0.9387643333903817,0.936923215544219,0.016765078566321794
7,0.9879497457958546,0.9375371729341719,0.000525244943738057
8,0.9557190033023116,0.9018361681935338,0.012523092154542273
9,0.9879443585780525,0.9373356763431127,0.00162312542150431
10,0.987284852184939,0.9220497192865058,0.0016836153818143053
11,0.9450362822294271,0.9418288228705399,0.008877211621688226
12,0.9914394688515327,0.9189829848031885,0.0012994754649373317
13,0.9858830256785975,0.9278574664179304,0.002649357639899951
14,0.9917315175097277,0.9431555402072588,0.0013740853225534162
15,0.9570744288872512,0.9559877978022853,0.01379827698979224
16,0.9949571534365412,0.9347438009772224,0.0005036083265969178
17,0.9445789615281142,0.944296347910383,0.016615261923978632
18,0.9596618154286194,0.9178247145047622,0.010965319401371503
19,0.9847618108294703,0.9359442055936396,0.0019126800678911631
20,0.9737818200294699,0.9715840311255894,0.004672873964948221
