round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9562657235570787,0.8949410843079517,0.00012462902969644974,0.14025412236064022
2,0.9599391110949065,0.9047004076962767,0.0007799938767164926,0.1338180341550585
3,0.9597385787727422,0.9038467380700955,0.0005145788983181927,0.1323355504897738
4,0.960467787216976,0.9056453109799908,0.0005456509912780969,0.13110367240532314
5,0.9616071754110912,0.910469640980327,0.0020275183055028265,0.1300045002055835
6,0.96163452072775,0.9101625906326608,0.0017625890938188066,0.13094778750810177
7,0.961506909250009,0.9091524909991393,0.0012633532739107522,0.12973917824316408
8,0.961762132205491,0.9104906168336495,0.0017780997486399452,0.12965194602400776
9,0.9617894775221496,0.9125731892804014,0.0032133310463926096,0.1297047838441408
10,0.9617712473110438,0.9104902240967919,0.0017625967070478664,0.12933496674890438
11,0.9618350530499143,0.9120913635583615,0.002792750961081821,0.13274462309335439
12,0.9618623983665731,0.911149032155027,0.002075183183374054,0.129681005923026
13,0.961762132205491,0.9106659432828599,0.0019029482066411053,0.12964574653558464
14,0.9619079738943377,0.9108632846751903,0.0017935520069143973,0.13087382613423984
15,0.9618259379443614,0.9114335712255903,0.002340061611740448,0.12879657133773487
16,0.9618259379443614,0.9103587026317848,0.001574725786662075,0.12918011998360096
17,0.9617803624165968,0.9113898044522736,0.002387049958577987,0.13067663297761006
18,0.9616892113610676,0.9106663511190677,0.0020278209211267574,0.13170850797763844
19,0.9617439019943851,0.91073148737831,0.001980582344847039,0.12970162766839136
20,0.9616071754110913,0.9091307811908472,0.0010756892268117598,0.13341324283236505
