round,accuracy,detection_rate,false_positive_rate
1,0.941357687119472,0.8687296082087164,0.007104336022875029
2,0.5838710853476247,0.9838821187055036,0.6997522957299965
3,0.9346859163658899,0.8460977696832735,0.0019711191919075835
4,0.5689234022385067,0.9810320348459838,0.7247413130711843
5,0.9361624557949615,0.8565000480533218,0.007232848416713308
6,0.5784571074410295,0.9817166180643675,0.7084207238596484
7,0.9351963250574209,0.8541600473126207,0.007053333194324551
8,0.5619599693754784,0.9768435973820557,0.7331421479547467
9,0.9353056983484632,0.847191337622214,0.0021515072239228585
10,0.565040650406504,0.9812486986546407,0.7302693984202213
11,0.9301651536694738,0.8403514197589621,0.006198174123955013
12,0.5635458820955922,0.9671054811247402,0.724783266636184
13,0.9365452623136095,0.8575391720297483,0.007534995376295433
14,0.5690874621750701,0.9819631015340535,0.7240500835388505
15,0.9377301396332348,0.8568225866358402,0.004679357257274637
16,0.5692515221116337,0.9768702039997259,0.7221498434253835
17,0.9346312297203689,0.855428715662059,0.008902013631829377
18,0.5699442196215684,0.9828555438778313,0.7237097458409686
19,0.93891501695286,0.8600139290029924,0.005080065850642369
20,0.5688140289474644,0.9835078542114145,0.7248264232696334
