round,accuracy,detection_rate,false_positive_rate
1,0.9768,0.9334093145387503,0.0047560781889699425
2,0.9842292470669283,0.9698277026799675,0.011810235806525094
3,0.980477574862965,0.9683509333616339,0.00406906320107817
4,0.9796957278749787,0.9439734434471031,0.015701668455584968
5,0.9666380203168727,0.9375791511685593,0.019708146007663258
6,0.9384558395512516,0.8928449626810224,0.03707470627790662
7,0.9410183649407486,0.9070288272030431,0.00329439143915093
8,0.9849464751234124,0.9556091924393537,0.025035409489329627
9,0.9763953956712527,0.9571761170722088,0.00407284461145283
10,0.9938899392253588,0.9689970777435292,0.004462226260629105
11,0.9837552982770974,0.9676992390034667,0.003865488979170919
12,0.9692140055208486,0.9623137441292213,0.01357476822028919
13,0.955679807488145,0.9414782014604033,0.03128766084798127
14,0.9647301800219305,0.9414556691060827,0.003136402002911115
15,0.9466334087794663,0.9039557805972643,0.0031012109195060365
16,0.9921184727553546,0.9798536995309577,0.015465683222119398
17,0.9569411681864591,0.9336824380563751,0.037321358332539085
18,0.9846105948325483,0.9569953119738559,0.011214256534012706
19,0.9838826205921234,0.9675729259790112,0.004373145475290347
20,0.981930035744806,0.9647262439705251,0.004254311108070577
