round,accuracy,detection_rate,false_positive_rate
1,0.8563706082671171,0.04404883856142197,0.0
2,0.9717997912626544,0.08139034228102385,0.0
3,0.9067279832895357,0.6367823574620117,5.230584007986019e-05
4,0.987869962749746,0.16446280118817136,9.285518015226044e-05
5,0.9343796509268029,0.5530655090646616,0.0
6,0.9705462911905078,0.4616516268394812,0.004786353044018039
7,0.9054920350562903,0.9053648289401348,0.0
8,0.9795131882065111,0.4116254851345251,0.005459559074332641
9,0.9409566517189836,0.6963037709259583,0.0026260445144271746
10,0.9538955354537495,0.7628564023921401,0.002050567586987779
11,0.8952571063557968,0.6970374064579488,0.0025784791169920574
12,0.9420275133503598,0.9420206090687328,0.0
13,0.984423006681993,0.858840784548625,0.006517104086065694
14,0.9829350504088635,0.7950162163627357,0.002018147301070682
15,0.9777565101955761,0.48690685832736835,0.004719122755744638
16,0.9776896684224307,0.9006000244717873,0.005639603951864944
17,0.8951269855514673,0.8949999294227775,0.0
18,0.9450902384948509,0.9449535876217653,0.0
19,0.9551543139054611,0.8156348747749941,0.0023156316301348474
20,0.982515029587288,0.8780856647883788,0.004845741439408896
