round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8874895093472421,0.8064025674701031,1.7879720646189386e-05,0.02751219756871769
2,0.9035648505398813,0.8508755913907473,0.0033664438095638875,0.023933487983890504
3,0.8530266589312772,0.9008352671073161,0.09588207557803671,0.12944046941792448
4,0.9055587786345536,0.8475314470635047,8.702098189562651e-05,0.012713642590494068
5,0.8816879671508795,0.8864352581037669,0.0543827485755031,0.12254929310394075
6,0.7865539402610131,0.9085991441003353,0.1867394966582408,0.01955325580225225
7,0.9062741144199302,0.8478239234005209,0.0001244959552442289,0.012115875052002335
8,0.890593052794034,0.8899302603411618,0.044303589612119054,0.06007381020868342
9,0.8890750764620731,0.8942264529090141,0.048201656891195516,0.039444853762550705
10,0.9056348182652826,0.8460739026476163,5.6998589413198904e-05,0.03925367847062532
11,0.9108167782853345,0.8580413388318004,0.0004759387327608946,0.05057337203230661
12,0.2805806048248554,1.0,0.8693540055716134,0.15455408366512985
13,0.9116672956364518,0.8564932619672843,0.00028278964243952994,0.04745480604136489
14,0.9102000123916436,0.8532036626684207,0.00018904980559464194,0.07088740203767271
15,0.9117123561583653,0.8590080636871906,0.0005170568392396727,0.060518430385253404
16,0.27502689549901715,1.0,0.8756978185225399,0.08157169896001047
17,0.9126529945533095,0.858479413869836,0.0004004862703453065,0.056139706780145154
18,0.27236269214088177,1.0,0.878726471530004,0.06361719066177693
19,0.9092621902793189,0.8534547146617294,0.00019135495664380402,0.028864427829797278
20,0.9123882639870677,0.870978832813986,0.005195898887625511,0.11510402028338095
