round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8702285901782787,0.7304837507900422,0.03036572735787185,0.355385243150736
2,0.925143096722447,0.8373559531304569,0.012397924460599837,0.29391805927311554
3,0.9272120748113312,0.8369588974107651,0.008576333119223675,0.2707253871749049
4,0.9280414889350687,0.8367340275604682,0.007002478528257118,0.25829153802255045
5,0.9281235189033504,0.8388183459317181,0.008344556687869487,0.24779430610271755
6,0.9355062160487074,0.8617291847668288,0.012007746555085448,0.23703139231116835
7,0.9382861205293667,0.8682175700884565,0.011868028974059846,0.22684562998428615
8,0.938532210434212,0.8737193450001093,0.015362389889743866,0.21912857234539254
9,0.9389697035983813,0.8732585617692921,0.014286237785563677,0.213755380138358
10,0.9411480549783077,0.8731276782378108,0.010466080237513649,0.20995659615361603
11,0.9418042947245615,0.8742219264162157,0.010123325219877393,0.2063322986563393
12,0.9428980276349848,0.8745716754080406,0.008499714831357497,0.20340061705031945
13,0.9417860658427212,0.8770273923995205,0.012150486604233261,0.2009467721063817
14,0.9427339676984214,0.8761512820251365,0.009903960863910686,0.1989500398923433
15,0.9436636406722813,0.8742208097718379,0.006940539592858061,0.19703288713440711
16,0.943508695176638,0.8738704696925524,0.006956018708239463,0.19515271908032772
17,0.9444474825914178,0.8781888615555914,0.008422198671174113,0.19349570114109066
18,0.9452222100696344,0.8816758023990484,0.009576887210617344,0.192079962800802
19,0.9454044988880382,0.8816095077199794,0.009217841749410998,0.19033827736937087
20,0.9453315833606766,0.8822011378969875,0.009763636997742143,0.18897531378411128
