round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8894515243258467,0.567020669036449,0.0,0.08232087796761522
2,0.9074730690699149,0.6677174979954064,0.00019039849362346826,0.08702253692243095
3,0.9100077448426389,0.687791615057572,0.00028700637461841845,0.08603093989444824
4,0.910052805745265,0.687926821606845,0.00037355785711520363,0.08398195658168585
5,0.9098134197000634,0.6880949627463538,0.0008723225921554081,0.08388208258800336
6,0.9085488981201155,0.6857621983725251,0.0002713154393873893,0.08317751091980037
7,0.9073773146518342,0.6675716940530954,0.0001585877850564566,0.08303036189494585
8,0.9087404069562769,0.6859900691161567,0.0002254183889882171,0.0829934540025346
9,0.9085010209110751,0.6692263780709448,0.0002729200327862578,0.0833189971604639
10,0.9046426811237063,0.6473045604533947,0.00014007958145899536,0.08351687258965675
11,0.9024206153629515,0.6442339986729053,0.00011190689779467424,0.08333057419000882
12,0.897427304090685,0.5862105784153908,4.9106237196909385e-05,0.08348343375284009
13,0.902409350137295,0.6276786249514154,7.125246569706118e-05,0.08475639692730515
14,0.9041441948884039,0.6300830379864711,9.660788099495019e-05,0.08454090175935382
15,0.9053833697106246,0.6649078459150272,0.00022381379558934848,0.08410833128985494
