round,accuracy,detection_rate,false_positive_rate
1,0.9364804884643114,0.7838799298374111,0.006580337759845379
2,0.9333712599134824,0.7788097731888607,0.008933616959777034
3,0.9397192682047584,0.8024981289705538,0.009109319544029717
4,0.9440507840663303,0.8103649892354601,0.0060791450063438475
5,0.9440564167267483,0.8060391590040068,0.004348827859832738
6,0.9416231074260996,0.810408421386113,0.009397324035332883
7,0.9537220620043259,0.8540851988197141,0.009103158358906308
8,0.9547359408795963,0.8556752496810341,0.008130540645904304
9,0.9553667988464312,0.8568796419679979,0.007859016128232062
10,0.9647282804614274,0.8875463666865966,0.006386169940021742
11,0.9655112202595529,0.8853015199396758,0.004473544753567611
12,0.9650718727469357,0.8850958074082568,0.005088951652750346
13,0.9655957101658255,0.8859060782277577,0.004686238106541722
14,0.9658379145638069,0.8867188110388617,0.0046032587931670865
15,0.9660688536409517,0.8870904317404333,0.004447876483738072
16,0.9656351387887527,0.8857491503706427,0.004421720725981472
17,0.9663786499639511,0.8892635348650981,0.004834611282502403
18,0.9663110580389329,0.8882284638672442,0.004570228460712636
19,0.9660181596971882,0.886940110894897,0.004411162992326241
20,0.9663955479452055,0.8884877938359818,0.004465495391812209
