round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8820854030898235,0.8168297976837515,0.0002440901384063345,0.043663247065115075
2,0.92753041972383,0.8731371759300849,0.000153244779686969,0.0428443451169898
3,0.933345486031992,0.8813564944892843,9.037564651526255e-05,0.04096514460739841
4,0.9270382354281547,0.8729366699893153,9.32540851588634e-06,0.041473828190634755
5,0.9431982864694891,0.8960944296526642,0.00021718200480537206,0.04139781245329077
6,0.942223032402133,0.8947864635606254,2.797622554765902e-05,0.040149166834133145
7,0.9363988515699767,0.8869597284843753,9.32540851588634e-06,0.041131447262167053
8,0.9409378845189811,0.8928196430517199,9.32540851588634e-06,0.040950446965042527
9,0.9413298090507223,0.893322821801394,7.172482948348988e-05,0.04036665426752889
10,0.9400811192635465,0.8919308467500278,4.374860393583086e-05,0.04082501560355372
11,0.9429339652736635,0.8961913425304479,9.32540851588634e-06,0.040466762875570744
12,0.941566786674566,0.8928720432590181,2.797622554765902e-05,0.04003397492704881
13,0.9348129243950234,0.8851968905547408,4.374860393583086e-05,0.03994341660173453
14,0.9408923118990111,0.8923540735660882,4.374860393583086e-05,0.041236357247795244
15,0.9425967278858862,0.8958021945464996,1.865081703177268e-05,0.04096670226382818
16,0.9504990201886707,0.9064081595351443,6.239942096760353e-05,0.04016462012361303
17,0.9449209315043523,0.8993243059202869,1.865081703177268e-05,0.041790234037546496
18,0.9401449209315043,0.89140533258059,3.4423195419944514e-05,0.04081423357428878
19,0.9413206945267284,0.8942206443388515,0.00012814699278291083,0.04117111232627303
20,0.9384313904206352,0.8896696746357423,5.595245109531804e-05,0.04246643593710765
