round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8191496149113614,0.5920656002321895,0.002383579161819742,0.1424658285241471
2,0.8940254295219432,0.8183215343963289,0.013971518323216475,0.11993130735407848
3,0.9212322836439867,0.8717052034313579,0.012543770610837435,0.10302897055937563
4,0.9231919063026933,0.8696682110707246,0.008648075092211988,0.09515035283906897
5,0.9249510094335324,0.8885819779889512,0.01738611670967835,0.09101431873900162
6,0.8861869388871166,0.9212051779088015,0.1102851387058332,0.0877689266716118
7,0.7835665132388461,0.9338021743406947,0.2801879101632916,0.08426377346369142
8,0.9353871394066445,0.9095179528178732,0.015175582817994608,0.08165150399249305
9,0.7744155311488858,0.9361843068545069,0.28127300644358566,0.07908266809145748
10,0.7787996171899924,0.9359870557325582,0.2759053461541279,0.0770886790337254
11,0.8614956933874127,0.9310390179783223,0.1502388932250835,0.07519555347282714
12,0.8437132570751492,0.9331750263764051,0.17851152192506378,0.07351645761913507
13,0.7299001959622659,0.9449739926611596,0.3654265713510231,0.07227405677644619
14,0.7681082805450485,0.9446812756449698,0.3027533528598389,0.07127535590473136
15,0.9224627443831745,0.928527728738693,0.056881228449722945,0.07016522606450648
16,0.9418128788224036,0.9160345511524565,0.011314233087802324,0.06928253029167292
17,0.9277673973476736,0.9264749490525599,0.04748312542764778,0.06898821474950483
18,0.9182791778699357,0.9298425346916979,0.062006650176977485,0.06747368759440969
19,0.8940345440459372,0.9350237151239547,0.10005024732822318,0.06715280144372099
20,0.9071776876452629,0.9313441419605664,0.07844377883851736,0.06635456140293441
