round,accuracy,detection_rate,false_positive_rate
1,0.9538515661318491,0.8294538471467188,0.005249050041544779
2,0.911930689134409,0.8319493767142543,0.004515744130311983
3,0.9826685769746268,0.8977472492196035,0.0009902498133475559
4,0.9686621418226223,0.8948763035541805,0.002877431529496792
5,0.9207495887275589,0.8962104993601769,0.0019367396947771707
6,0.9676418163461179,0.9037062381475842,0.004253258632337909
7,0.9758479440987626,0.8993742720074883,0.0006856150094179899
8,0.9834167181966383,0.8987808100654342,0.002307766778270431
9,0.91841191422332,0.8901903320630721,0.003352684213828359
10,0.9648589245553055,0.9222081681956982,0.0011626513278217647
11,0.9365298659081674,0.877494415902989,0.027339851085379164
12,0.9689674936543029,0.9131372884503135,0.000322901948665947
13,0.9301965493269292,0.8839269414031801,0.0005982199191950486
14,0.9862052127205029,0.934650055879461,0.001316692180594372
15,0.9552912889495402,0.8991528202640839,0.002006361483325338
16,0.932772429415096,0.8802273073431814,0.003358576485980435
17,0.9664956467661692,0.9077278352986288,0.0024086033293675784
18,0.9831887566404411,0.9251758821306862,0.0008972095506720528
19,0.9162264850338244,0.9004078089075727,0.0005807843516346144
20,0.9370766023970818,0.9176950887803743,0.0008356382399880932
