round,accuracy,detection_rate,false_positive_rate
1,0.9431857536044328,0.8720391601642599,0.006181727705570649
2,0.4455826331042779,0.9934262092013769,0.9446002048932709
3,0.8974901117328618,0.7555211445771823,0.001558606481007518
4,0.4459715639810427,0.9922467197861201,0.9433706645251951
5,0.906361647830842,0.7780451918761375,0.0018148220313208025
6,0.4438510471538195,0.9927497263381315,0.9451833504519239
7,0.9026248632883704,0.7684338566047834,0.0018725402309161467
8,0.443522957184259,0.9915769497537598,0.945579823754133
9,0.9054189526639084,0.7756767988058548,0.0019377773022290266
10,0.44602624863288376,0.9915219741903095,0.9443939040621564
11,0.8546743707052111,0.6530507450946403,0.001809462377535614
12,0.4458257382427999,0.9927068555470094,0.945875142218422
13,0.9031405500975155,0.7689953628411232,0.0019602149159330053
14,0.44334068497894763,0.9917256936997467,0.9475507531864422
15,0.9068589030858686,0.7787862106729587,0.002242733140490998
16,0.44374772147284003,0.9927749321742889,0.9477604927787378
17,0.9039737513671162,0.7708786815544574,0.0016199395857705375
18,0.4416514764855998,0.9915345125043777,0.949387933134506
19,0.9187021509296391,0.8072313392290202,0.0019358892163264148
20,0.44343784177907397,0.9924671788952903,0.9478326861576096
