round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8379590385824833,0.5616867406658078,0.004284385871045826,0.06525691258269468
2,0.9063647881290275,0.8491365258676449,0.03418535333454216,0.054907415753560396
3,0.920428755024473,0.8407736667837038,0.009866339122879443,0.048182326925983635
4,0.9241110898435008,0.8382641306751519,0.005120711262850566,0.045928254905899815
5,0.92472177408329,0.836455441813772,0.004137320604125935,0.04460819542698841
6,0.9240472870124781,0.8271946338939945,0.003457997499976775,0.043774223275849455
7,0.9184326378824752,0.8046815121841246,0.001339736075168461,0.04279154284938397
8,0.9080692351863499,0.7681375076580306,0.00037862811021509486,0.04224816063702977
9,0.9250499029285499,0.8303991359090956,0.003215869039262462,0.04143056893718553
10,0.9210029805036777,0.8157457406669191,0.001903997361077002,0.04041307529230173
11,0.9285043704939251,0.8477219578081931,0.004527434121025976,0.039502114131784
12,0.9310929424954197,0.8616882474175911,0.006272129721282804,0.03827982918772187
13,0.9343651162578728,0.8857273417287892,0.011400875458720674,0.036686848489600424
14,0.9346932451031327,0.8820354437203776,0.009026622321892268,0.035410839682642
15,0.9290512519026914,0.8522599500126393,0.0038853146455911417,0.034360194147447315
16,0.9265629414928038,0.8386650740622523,0.002554611205732059,0.03442398235843942
17,0.9371997848933125,0.8780384537085775,0.004376858399093235,0.033586012575578174
18,0.9138114899783982,0.7902228860927213,0.00020806916767568328,0.03300891211276271
19,0.9288416140293311,0.8489465174951867,0.002205073878187749,0.03255463414848749
20,0.9291241694238603,0.8479570674300907,0.001488778814991473,0.031901383395857845
