round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.7394748115537814,0.8932214319049694,0.35291574633513423,0.20638839630677155
2,0.9231358179978673,0.8379416307266911,0.010605828041148516,0.24972601999231778
3,0.9255967843373165,0.8397498173280769,0.001693408279753838,0.10042149109960596
4,0.8892929734853663,0.8866363020941415,0.10853017002935142,0.07618456976048521
5,0.420014036622825,0.9990599216446172,0.9469961130132809,0.03701796627127504
6,0.5630052956349749,0.9988256110138445,0.7027246077574737,0.14998723549145138
7,0.9287231230574315,0.8873381310454327,0.03300725566493957,0.075975361452586
8,0.9311749747067348,0.8970207939501995,0.03560999942784865,0.20136527222405254
9,0.5976866916409177,0.9944117522790297,0.6274092904913073,0.08031076901927228
10,0.41596711419795285,1.0,0.9535199327648282,0.05975022735430416
11,0.9299536062271563,0.8977794688497509,0.039365750035289915,0.19557222407453767
12,0.9398248156553918,0.8822688966061545,0.012847731847350155,0.08572256619158033
13,0.48016187689699497,0.9980791612492346,0.8402354162983565,0.05119197854515811
14,0.4521342046977113,0.9999635412394157,0.8995727142078915,0.08244228133014879
15,0.4229033933991414,1.0,0.9438232781742368,0.05527527394041631
16,0.7872904760602663,0.9281508813193945,0.2928710734211498,0.06936759216797138
17,0.9384940708940599,0.865974265874889,0.0014100228144671941,0.09162939409412382
18,0.4334490898981889,0.9996012938577861,0.9282971194474496,0.03422597768974972
19,0.4238330917940445,0.999855076892871,0.9424733645720688,0.04308337232251262
20,0.9339276111308595,0.8567588563934194,0.000920956069161757,0.08001296545542232
