round,accuracy,detection_rate,false_positive_rate
1,0.8766817791937263,0.8765977499133335,0.0
2,0.9767427800476027,0.7992706187946813,0.0025086876854241214
3,0.964344293805582,0.7827497919119579,0.0017887347373215952
4,0.9015071682391864,0.9014400550281574,0.0
5,0.9169415597637955,0.9168851205375346,0.0
6,0.9161474241498676,0.916090430718044,0.0
7,0.9688421025654168,0.830140195597011,0.0018101995541694546
8,0.8993260629824775,0.8992574635619981,0.0
9,0.9161066992465892,0.916049691144715,0.0
10,0.9837006435418661,0.8598722324975776,0.001846816155002741
11,0.9997204165792968,0.9997204056631863,0.0
12,0.9718470488736256,0.8588913234632319,0.0018101995541694546
13,0.9997204165792968,0.9997204056631863,0.0
14,0.9717381275788718,0.857849171706887,0.0018101995541694546
15,0.9997204165792968,0.9997204056631863,0.0
16,0.89895846097292,0.8988896110677016,0.0
17,0.89895846097292,0.8988896110677016,0.0
18,0.9846150419387275,0.8748627249376149,0.0025371147413496076
19,0.9840830427208519,0.8710049004803632,0.0027191265523261697
20,0.8987133929665483,0.8986443760715039,0.0
