round,accuracy,detection_rate,false_positive_rate
1,0.9172254730278051,0.8688869206352006,0.006724488604556908
2,0.9480347152488882,0.8699196787390926,0.007874935423873687
3,0.9829083109189336,0.9033523341733094,0.006816447903553621
4,0.8427089880578253,0.9271021428550947,0.24706482884970732
5,0.9651760732020872,0.899923107956093,0.005148759450234985
6,0.8009485673023271,0.9242144926693927,0.25969253366951883
7,0.9804240647053136,0.9115570251222725,0.002061753993288963
8,0.930162632375189,0.8401813713803172,0.00012107815305883057
9,0.9815067882712931,0.9149116526542829,0.005704975384105794
10,0.9598592783296716,0.885839019460136,0.0011125226663171936
11,0.982124821649005,0.9110883317004353,0.0008554206229407987
12,0.9316288621732007,0.8720536817741931,0.0007990681812097183
13,0.9464775074834522,0.8983413299894234,0.006587692719055872
14,0.9678724892575198,0.9050489427502938,0.0011606221547626463
15,0.9787429114740738,0.9414000962200053,0.003542341612060087
16,0.9238346682049119,0.8743329645296513,0.0006100226934948726
17,0.9445730896191555,0.9044113939544749,0.008128431838325824
18,0.8540276598325851,0.9677457117640517,0.2577703492187848
19,0.9686407931400772,0.9154368511654432,0.0009142661986859626
20,0.7727349608163725,0.9188152862634426,0.27498327002682266
