round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8943020970040386,0.822528952181543,0.00019063926264757528,0.040545589002259484
2,0.9080342910571761,0.8516149284883339,0.0001608160989720479,0.04088221444627795
3,0.9092114971921663,0.8540562738294718,0.00021020473297468807,0.041887495452560874
4,0.9101267890435342,0.8546575185664094,0.00024350233219097242,0.04235911502960802
5,0.9106111896541043,0.8555633635441624,0.00023432163516561648,0.04255727746691779
6,0.9107379223719858,0.8556813348594212,0.00020997572179248764,0.042682251033252155
7,0.9108590225246284,0.8555740915918637,0.0002341768447241901,0.04336026849807749
8,0.91098575524251,0.8557947528495927,0.00028262120095798196,0.04408296985456402
9,0.9115490117664288,0.8567607611107081,0.0003038182387084151,0.044886471757056776
10,0.9118503540067252,0.8573602951690709,0.00036303945789614586,0.04527892254527803
11,0.9115715420273857,0.8567424831672772,0.0002644703587592051,0.045207773227908914
12,0.9117799469412355,0.8568385417001982,0.0002493236017416976,0.04706198243102739
13,0.9111153042430113,0.8563153386814882,0.00020115036706049318,0.047647839233219906
14,0.9115490117664289,0.856507060012673,0.0002023000049714203,0.04856676129504154
15,0.9122390010082292,0.8575918857500127,0.00021611022326618727,0.04789898093064639
16,0.9111237530908702,0.8561345014101551,0.000175365918411036,0.050263340940286325
17,0.9117658655281375,0.856901902759678,0.00019524487676899396,0.048726306908156124
18,0.9118193748979098,0.856892990596076,0.00014379643535393283,0.05208289869522692
19,0.912067207768434,0.8572219122336964,0.0001516169426164266,0.0493160832721802
20,0.9115856234404836,0.8563623671631768,0.00010940976792737376,0.05108293761116827
