round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9377267341172182,0.8969145945835757,9.479276390575575e-05,0.05734840228830018
2,0.9475708686537234,0.9129432637045264,0.00020504556412142362,0.05474182923029977
3,0.9601768298240816,0.9325274998836994,0.0009167806797966672,0.12274540308265335
4,0.9554188314647707,0.9254845115991959,0.000172381519074102,0.04803834724629185
5,0.9568134171907756,0.9274787706386447,0.00019406713785873872,0.05469750539555194
6,0.9597301977941848,0.9374595413123659,0.008150742259225676,0.12802046247506096
7,0.9573420836751436,0.9279803062337252,7.270029451001949e-05,0.08783907810188575
8,0.7260140370066539,0.9972583894297007,0.44928644735582013,0.07543776060092798
9,0.9571871297055874,0.9280085527176183,0.0001615387096817836,0.04540276126508898
10,0.9580439340078388,0.9421864835866061,0.015400725790943856,0.10564172624928965
11,0.9587640142193055,0.9302409615617563,0.00025578900610607336,0.03718461802451032
12,0.959538784067086,0.9311902195946153,0.00028511806304681934,0.06848446688641974
13,0.9573967733114574,0.928253072812403,0.00018322432846642036,0.053471560833525375
14,0.9561844863731657,0.9265885372431303,0.0001615387096817836,0.04522702162093792
15,0.9615623006107009,0.9384051099746329,0.005874255731867616,0.11717722989961088
