round,accuracy,detection_rate,false_positive_rate
1,0.9296424387166546,0.7561124012242081,0.00553178298218858
2,0.9306450522710887,0.7597985480517533,0.00553178298218858
3,0.9306197052992069,0.7597054083415447,0.00553178298218858
4,0.9306028073179524,0.7596431987470108,0.00553178298218858
5,0.9306028073179524,0.7596431987470108,0.00553178298218858
6,0.9294706425739006,0.7554809398148461,0.00553178298218858
7,0.9288792132299928,0.7533058166396602,0.00553178298218858
8,0.9298818267844269,0.7569919634672055,0.00553178298218858
9,0.929955051369863,0.752456485785969,0.003736902370923594
10,0.929955051369863,0.752456485785969,0.003736902370923594
11,0.928952437815429,0.7487703389584237,0.003736902370923594
12,0.928952437815429,0.7487703389584237,0.003736902370923594
13,0.929955051369863,0.752456485785969,0.003736902370923594
14,0.929955051369863,0.752456485785969,0.003736902370923594
15,0.9299832146719538,0.7525600778678851,0.003736902370923594
16,0.9299832146719538,0.7525600778678851,0.003736902370923594
17,0.9335712193583273,0.7786148165805751,0.008541507385242121
18,0.9372887752343186,0.780034097975463,0.003965120718973076
19,0.9366945295602018,0.7778486388829643,0.003965120718973076
20,0.9366945295602018,0.7778486388829643,0.003965120718973076
