round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.871905647307594,0.7279190578000627,0.02567126911911253,0.34666107993108514
2,0.925699077618579,0.8351839185718204,0.009902754701472654,0.28803302136075803
3,0.925425644390973,0.826870256855657,0.004459216782557555,0.26746296669907704
4,0.9276586824164206,0.834806762464062,0.006285110846470398,0.2553758888506566
5,0.9320974151445549,0.8512948044784907,0.010417395425679384,0.2446226655661441
6,0.9371012432097415,0.8650808319070069,0.01166549095690998,0.23358494126688498
7,0.9384684093477704,0.862973971020894,0.007830472467237792,0.22395147821023323
8,0.9389332458347004,0.8718331553397888,0.013335440756851384,0.21718434769856423
9,0.9389332458347004,0.8761079734949716,0.01637623242124037,0.2120823099834889
10,0.9401181231543256,0.876107874439759,0.014349438360781203,0.20849891993582986
11,0.9423602756206936,0.8731470735254602,0.00840722522909571,0.20550768773424563
12,0.942105071274928,0.8763700596191721,0.011136256302859868,0.2030126933318399
13,0.9414852892923549,0.8777510964740002,0.013180102151014644,0.20065050751032096
14,0.9431167742170695,0.876019473967741,0.009155382513427133,0.19833889208029906
15,0.9421050712749278,0.881696412726993,0.014926814960282826,0.19629910854386673
16,0.9434722374129572,0.8802499103165518,0.011557995592707426,0.19438659900381255
17,0.9438641583725254,0.8823983559957596,0.01241631894363044,0.193087569665309
18,0.9443472237412956,0.88246396937217,0.01163615424671791,0.19112090306139065
19,0.9451492945422726,0.882661903305467,0.010404633711647312,0.18965992928073966
