round,accuracy,detection_rate,false_positive_rate
1,0.9047943207235244,0.8465128370843195,2.5840346670036258e-05
2,0.9058362410974617,0.904463091923641,0.0
3,0.9756467683727664,0.7236568511819795,7.583150123078793e-05
4,0.9116432187335008,0.8791945107644247,0.0012653847868850019
5,0.9503249548279679,0.9032756808735727,6.787005297487901e-05
6,0.928183962264151,0.8792227465331821,0.00017233957151461152
7,0.9533732478119885,0.9122094752363319,0.0011352436676190666
8,0.9480214553182876,0.90129386730278,0.0019181435449113953
9,0.9667128706860791,0.9327281944939191,0.006416756279169331
10,0.9462017043969257,0.8917965497593195,0.001966646857709635
11,0.9857180608273675,0.7571716487508966,0.000522482107338178
12,0.9730034098890705,0.7489243759040013,0.0005120446432579311
13,0.9353537155999683,0.9016316870757791,0.006309744060299507
14,0.9222953606515252,0.8625220903815067,0.0010223535491402135
15,0.9253473347594044,0.9242934622265304,0.0
16,0.9814041733505988,0.7761917787299834,0.0003830127582240479
17,0.9477321605490178,0.947641800126576,0.0
18,0.9693661332310859,0.9192294758491094,7.239056858127194e-05
19,0.8841030707170494,0.8493038719836274,0.0016398575680580002
20,0.979118618712211,0.7634477242536486,0.0004426944289086274
