round,accuracy,detection_rate,false_positive_rate
1,0.9448814269901752,0.8113549196550964,0.0009228889635921245
2,0.9744667849972357,0.8017289923729338,0.001013747525265312
3,0.9800852812983545,0.8897531165878385,0.0015646473429780066
4,0.9796411280094406,0.9073796406088734,0.007049479486804594
5,0.9817835937049635,0.9061065419690544,0.0016354627824843528
6,0.9885288890545967,0.8982957250090344,0.0011536921185414642
7,0.9676455109988422,0.9541538621117154,0.0038985874815494325
8,0.9624345426609388,0.9623990431391467,0.005671662851588222
9,0.9851321656664824,0.8887936625747983,0.006758057113515543
10,0.9303966026056287,0.929820479238813,0.03946231915353055
11,0.9856365207073492,0.9087038718276512,0.0010116422394018166
12,0.9624099639855943,0.9401293199189801,0.008886486706456937
13,0.9846192753356631,0.9065673424859453,0.0019256898566296873
14,0.9898887429113102,0.8844852994924977,0.0040487719296113805
15,0.9626953783874957,0.9626344830617901,0.005084757674575509
16,0.9649111715243093,0.9646985591057091,0.0
17,0.9855807395646972,0.9056631306313827,0.0026620797553301894
18,0.9648163368527533,0.9646122941297338,0.0
19,0.9672634912671287,0.967228520602272,0.005671662851588222
20,0.984310218681408,0.9188723281096107,0.0012592608265389008
