round,accuracy,detection_rate,false_positive_rate
1,0.9500309913588799,0.8925129902428035,0.009221006348376339
2,0.9528566740802858,0.8999709985438542,0.009290264662553276
3,0.9542786305465417,0.9028955789832938,0.009031920086894529
4,0.957997593612134,0.9120307034653068,0.00943846518652483
5,0.9575782987566996,0.9102920966754051,0.008992722931134602
6,0.9579793634010282,0.9121025717380628,0.009390849893374135
7,0.9588726437452146,0.9127974445106384,0.008557907890048951
8,0.9597112334560833,0.9152570032962699,0.008674344347869827
9,0.9595289313450249,0.9142508279281403,0.00846430070428282
10,0.9595471615561308,0.9123570377418656,0.007096492861875973
11,0.9597841543005068,0.913024607037062,0.006956811751615163
12,0.9600940678893062,0.9131516596310408,0.00672175621317744
13,0.9600211470448827,0.9141210424533284,0.007331297126207831
14,0.9613154920333977,0.9133712329069018,0.004587549709208443
15,0.960458672111423,0.9138144283490796,0.0063642074889413295
16,0.9612243409778685,0.9147832411382657,0.005534882455552909
17,0.961406643088927,0.9147576571967422,0.0055459318061935065
18,0.9611514201334452,0.9152790779146158,0.00609189851512891
19,0.961753017099938,0.9137776166967719,0.003909129920214454
20,0.9615342545666679,0.9129768115011904,0.004138491848769611
