round,accuracy,detection_rate,false_positive_rate
1,0.7630449476174384,0.13350839898295191,0.0017598295743991108
2,0.8657598287709812,0.5234573347749565,0.006486591049885258
3,0.9340261349555029,0.7804586144152442,0.00858842279711208
4,0.9437031446257484,0.8084369196580831,0.005756105087860878
5,0.938047763884195,0.7858239971975853,0.005118294067091725
6,0.9370398950101666,0.7789843455274517,0.0038308987653275107
7,0.9413146333220683,0.8073781413268968,0.008590503771797854
8,0.9440974197509306,0.804752035805086,0.003920875779496316
9,0.9445927678269685,0.8070699005864039,0.0041063870999830925
10,0.954962262025459,0.8551477190339878,0.0077572064547971175
11,0.9548160706541025,0.8550641196642742,0.007884537292811229
12,0.9550188407184819,0.8556370881255054,0.007857918950396238
13,0.9642728399233975,0.8891604777602811,0.00763098185089345
14,0.965377011507201,0.8904926228924509,0.006609428676174152
15,0.9647518038086978,0.8905882205995366,0.00755737261835275
16,0.9647910330066464,0.8879884973232672,0.006507262098901541
17,0.9656246479666553,0.8871287600449588,0.005074185572752919
18,0.9657710938380083,0.8897415332246496,0.0058330572542968275
19,0.9656248415858872,0.8874393879868382,0.005152094334219063
20,0.9659402616860331,0.8892680093987471,0.0054304844523491115
