round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8819051535010519,0.7336579235567081,3.4238931066694575e-05,0.022609611848012953
2,0.8831274167157168,0.7463538787537498,0.0008487704774917586,0.027264256474630703
3,0.8909482115247593,0.7561794217148881,0.0011148006600541754,0.027654981630381055
4,0.8896048484985031,0.7528302698027047,0.0006574180759705985,0.02809317343345738
5,0.8962371753891387,0.7600747471039729,0.0002714899558751567,0.03107252536976252
6,0.9008755798005514,0.7642136843334285,0.0003085821311974091,0.031083122531770258
7,0.8871913010907431,0.7504068708184942,0.00021132511131006517,0.032613982409181966
8,0.8901005128436207,0.7527207761705419,0.00015128362434416168,0.03994699234270219
9,0.8936546515000887,0.7574770289986816,0.000119959616332619,0.03761882641708513
10,0.8958428969327952,0.7597948519063631,0.00014297060677586403,0.04503992898818697
11,0.9034890827111712,0.7733451232202584,0.0028155032532912205,0.04181839505227837
12,0.9088850650137011,0.7735230809454228,0.00018583094940882624,0.03651903316846883
13,0.9042973535466755,0.7741466430640478,0.002781202643424932,0.03655115458992962
14,0.9089498393315291,0.7792929196613936,0.0027927389780463517,0.046320822709826424
15,0.9050605639871689,0.774899927858469,0.0027441721469022738,0.04582109172644385
16,0.9055534120575983,0.7758541766596903,0.002749816956613795,0.050020137279496696
17,0.9087132722577228,0.7786217648761575,0.002732697491080448,0.04264551507921856
18,0.9082767496810569,0.7782362104984875,0.00272984424682489,0.03824036718588264
19,0.908347156548261,0.7720569262467232,0.00011437648542069124,0.03886385311381173
20,0.9054689238169533,0.7693282196218313,0.00010277847199967773,0.040584039671989834
