round,accuracy,detection_rate,false_positive_rate
1,0.9312026856524874,0.7631657600220842,0.006026928197619079
2,0.9300254596250901,0.7582892788999428,0.005923803749894485
3,0.9331572188175918,0.7777997645936219,0.008656038003989902
4,0.9343119142033165,0.7814912830310915,0.008684867815689914
5,0.9367564888248018,0.7791830949251192,0.004166463417894002
6,0.9374718366979091,0.780589651051627,0.004036507662777727
7,0.9414879235760635,0.8088804773187255,0.009048316949901554
8,0.9411893925739004,0.8079843949156001,0.009066562916763434
9,0.9414935562364816,0.8084881065038027,0.00879052072083283
10,0.9411837599134824,0.8086849484207078,0.00927089701851556
11,0.942839762076424,0.805844080328816,0.00598820539818073
12,0.942907354001442,0.8060758928730645,0.005927781584543996
13,0.9482527487382841,0.8343096851210472,0.009059273305429733
14,0.953491122927181,0.8525683235395234,0.008790196487016842
15,0.9529278568853642,0.8513052599136716,0.0090266194487233
16,0.9536488374188897,0.8509411391781729,0.00793308203406737
17,0.955428758111031,0.8515243314333899,0.005807922056796116
18,0.9612360310021629,0.8804698900505177,0.008615447260881598
19,0.9627793799567411,0.8872254969257642,0.008919823168360505
20,0.9643903208363375,0.8899579780408473,0.007827940015973778
