round,accuracy,detection_rate,false_positive_rate
1,2.3298618391929358e-05,0.0,0.0
2,0.00034616167786601505,0.0,0.0
3,0.9743244619242176,0.795814921558062,0.0026899101669490937
4,0.833402769268472,0.8332892495848254,0.0
5,0.982285439742714,0.8638104303257534,0.0034782920863984427
6,0.7569130523315006,0.7568021521165701,0.0
7,0.9827070593503135,0.8617152371941618,0.0027629245639072624
8,0.8575850132355936,0.8574968134470278,0.0
9,0.9831156054817085,0.8621237833255567,0.0027629245639072624
10,0.8478110364487883,0.8477161766530428,0.0
11,0.9842501339670557,0.9842495190261673,0.0
12,0.9842501339670557,0.9842495190261673,0.0
13,0.9842501339670557,0.9842495190261673,0.0
14,0.8451660335743169,0.8450605294023135,0.0
15,0.8575850132355936,0.8574968134470278,0.0
16,0.9835204347881427,0.8657260001338436,0.0026899101669490937
17,0.8451660335743169,0.8450605294023135,0.0
18,0.9831156054817085,0.8621237833255567,0.0027629245639072624
19,0.8711056811240072,0.871018009239076,0.0
20,0.9828713072918656,0.8595183732318515,0.08419041292255895
