round,accuracy,detection_rate,false_positive_rate
1,0.794841722202736,0.5754541057455158,0.00042930942691140104
2,0.9294614994608568,0.6281513364020999,0.0006558224277937425
3,0.9071018139482478,0.7090986251567037,0.00024405717304879342
4,0.9213287745495338,0.6355911666932704,0.00011831146894660267
5,0.8847564487284411,0.5862881316703605,0.0023117713829706172
6,0.8810155905657089,0.6459009338186641,0.004836721844411724
7,0.9768719623755486,0.7203306993255869,0.0003519971010849821
8,0.975579981312887,0.6822597597097952,0.0019988248017074298
9,0.9688926213367312,0.6990417106099591,0.0005651209279509237
10,0.9758970269025851,0.7306725706362591,0.000728662174437919
11,0.9725644691322995,0.6970132293504954,0.0013032463549594385
12,0.9329256386825684,0.7883058224721771,0.002756824188467478
13,0.9690699455441876,0.705025378836893,0.0017365933972846854
14,0.9493308766485649,0.7493676802255136,0.0038354681664067884
15,0.9701444991618318,0.7258145579464768,0.0015387748070132003
16,0.9539595187016137,0.7888071356728299,0.003995322140989859
17,0.9603934050413976,0.6984544872903014,0.002233695434915136
18,0.9460320011870611,0.7586120599379427,0.0035006056493690654
19,0.9488311009311359,0.7889362962337861,0.003558210592949961
20,0.9665918899071495,0.7101332414043001,0.002105216394940858
