round,accuracy,detection_rate,false_positive_rate
1,0.8341825116702721,0.7866586911514328,0.04358171289097004
2,0.9579413392363032,0.8462978146737848,0.0129823038431405
3,0.9084179557748885,0.7614440980021416,0.03236563611163908
4,0.9479342963225358,0.7736414665723433,0.007656231571732008
5,0.8754808512251047,0.8467209184920905,0.05937543433957974
6,0.9723016582265913,0.9360340052282076,0.014818541678275605
7,0.935505388844948,0.7575898351852984,0.006144987290474211
8,0.9755021945368776,0.8686475517751042,0.004952196405098355
9,0.9714430123831185,0.7854250399472805,0.01088165460013296
10,0.9620177853227457,0.7942223687587641,0.02626960069283394
11,0.9735046326869585,0.7987033902132112,0.020317808483310783
12,0.952819541129464,0.7982046614422498,0.027783205432294473
13,0.9706264526637507,0.8075564730275813,0.0033196484823212486
14,0.9652082099353609,0.7968313866540131,0.01964798316108178
15,0.9839305159450351,0.980712063294218,0.01795569259924609
16,0.9381603394248634,0.8488647771021349,0.008552229989687622
17,0.9856208740921697,0.9277426231722389,0.013455331792056137
18,0.97731139690544,0.9154954821775194,0.006264777706882316
19,0.943835909653523,0.8530154323275363,0.008258168424695426
20,0.9067116926973406,0.8709834101556185,0.04418960718554446
