round,accuracy,detection_rate,false_positive_rate
1,0.9365438774360707,0.7827738339938722,0.005913805635181628
2,0.9329334234538695,0.7776008242486241,0.008947716978942526
3,0.9406612594344936,0.8056996956429253,0.008993872535887097
4,0.9439337614058805,0.8089433741209688,0.0056699083366274095
5,0.9439224963388533,0.8058747082298043,0.004525414610386676
6,0.9520840374000226,0.848583178636669,0.009267021458601452
7,0.9562633772670948,0.8557436540420712,0.006225515260979133
8,0.9648135631407008,0.8868901345512384,0.006058456798760988
9,0.9665089557282867,0.8889903029900478,0.004474229225805347
10,0.9656866058353047,0.8883229764403108,0.005378663578021133
11,0.9660020277120648,0.8883420917633084,0.004997019085055179
12,0.9657429311704404,0.886669936812015,0.004755602457796009
13,0.9663906725245015,0.889067564516049,0.004667331942764036
14,0.9665540159963953,0.8892436149406471,0.004608619992492963
15,0.9666159738650445,0.8897121035139274,0.004642269238042269
16,0.9663174495888252,0.8884092799922674,0.0045501037695479755
17,0.9659851301115243,0.8880379969572194,0.004926222394122376
18,0.9661428410499042,0.8897383731971602,0.005358837852139377
19,0.9669933536104539,0.8961636359939648,0.006595879441904899
20,0.9668750704066691,0.8951429215244305,0.006270226903708112
