round,accuracy,detection_rate,false_positive_rate
1,0.947036380978335,0.872231949853402,0.008039033311685208
2,0.9562197987906313,0.8893292981146328,0.005874394451312896
3,0.955707593835298,0.86522135583077,0.006812106246421524
4,0.9577458073590236,0.8685943582299629,0.004975888593226338
5,0.9818688981868899,0.9711899073066583,0.00556560150293239
6,0.9593620448364184,0.8997320520847283,0.00684656536403017
7,0.9892067512872049,0.9265277127674221,0.001486243457946478
8,0.9833410816674415,0.9711182404094112,0.0022768369784723413
9,0.9763594076603763,0.9016607406159143,0.00261446034597907
10,0.961910168730691,0.9047326741685986,0.00568823406377129
11,0.9621478175912968,0.9038201518905202,0.0047988011010725055
12,0.962319452879512,0.9036376474349044,0.004426480325989295
13,0.977890305296317,0.9059824811828481,0.00208055529043183
14,0.9623824451410659,0.8847485045405938,0.004162867209954171
15,0.977478140548179,0.9052200316487592,0.001989746320710478
16,0.9777431036005534,0.9061951971218076,0.0016622544797892892
17,0.9631908320350664,0.9061562089224013,0.004488533788503163
18,0.9845420734542074,0.9718349093818824,0.0005059637729938537
19,0.9779786263137751,0.9064477669684632,0.0018544989657391427
20,0.9627638652156811,0.8879708407660284,0.005174977913717608
