round,accuracy,detection_rate,false_positive_rate
1,0.728032624369142,0.0,0.0
2,0.7280213590483058,0.0,0.0
3,0.7273172764960346,0.0,0.0
4,0.9297945205479452,0.7657539563219884,0.008757074475406548
5,0.933264239365537,0.7784643456835755,0.008756729167308245
6,0.9370493871665465,0.7795841635030609,0.003979190775638741
7,0.9354891402307137,0.773965524499094,0.00419234649975203
8,0.9360749369142034,0.7762519996030401,0.004147823978701053
9,0.936998693222783,0.7787916644739286,0.003967623270297026
10,0.9409359228550829,0.8077653251525675,0.009307705723754415
11,0.9413020457822638,0.8081831366655856,0.008923127911947534
12,0.9421582101658255,0.8106362209491158,0.008800328904425577
13,0.9478134012256669,0.8337353589198107,0.009482608179774029
14,0.9540712869502523,0.8553683684655449,0.009001578466159808
15,0.9537502253064167,0.8542524047443647,0.009010424467489328
16,0.9543698179524153,0.8546921245676875,0.008328920417455964
17,0.9557385544340303,0.8535866577921007,0.006000110253896598
18,0.9559694935111752,0.854609375105276,0.006099398728473902
19,0.9627793799567412,0.8886324509904212,0.009488128609182581
20,0.964745178442682,0.8886692564540362,0.006853507677558511
