round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9554113422170368,0.8934382500111508,0.0005148606267765173,0.1546704563890107
2,0.9563501467451738,0.8957165846334993,0.0005303050671298641,0.1459876189595941
3,0.9571157737389941,0.8973398855048647,0.00037412580994061176,0.14186905444100692
4,0.9573709827369341,0.8977560667715532,0.00023396975466210375,0.1392462424833632
5,0.9580181198388537,0.8993570404803328,0.0002654904250977666,0.13715737748499351
6,0.9584829647993875,0.9004730957035246,0.0002651150648190659,0.13531871631357048
7,0.9586561423337038,0.9008669539970426,0.000249814852316776,0.13495933904219679
8,0.9586470277266347,0.9007341911580908,0.00017167526878574037,0.13461078946243712
9,0.9592030187578613,0.9022705270842534,0.00031244346922348746,0.13397895898786646
10,0.9595767176477021,0.9032346575864151,0.0003590191048098309,0.1330835238128478
11,0.9601418232859981,0.9053593653350416,0.0009051670585463911,0.1330613464497697
12,0.9602694277849684,0.9054909405724215,0.0007802606118781832,0.13261826054169062
13,0.9604334907122154,0.9066525052002996,0.0013254309130607965,0.13166429421873477
14,0.9605246367829082,0.9068276392792969,0.0012943754846348788,0.1319930971498658
