round,accuracy,detection_rate,false_positive_rate
1,0.9461114959711233,0.8842022203067613,0.009859865158896513
2,0.9503044445254676,0.8933813805266713,0.009459321967006537
3,0.9541327888576949,0.9038107982126578,0.009853483845384025
4,0.9558099682794328,0.9060076776622628,0.008622519092470304
5,0.9564480256681372,0.9084934816394206,0.009452041997724793
6,0.9579429029788165,0.9129447711134648,0.00985255051129724
7,0.9583621978342509,0.9111369652648291,0.00805009243316858
8,0.9590549458562729,0.9105251221002806,0.006426368666337798
9,0.9598935355671419,0.914777573001703,0.007821785769201202
10,0.960695664855799,0.9156087991174207,0.007039254599403853
11,0.9590367156451671,0.9102403739353355,0.006472718650665334
12,0.9610055784445983,0.9151734106033266,0.006193855454326919
13,0.9602581397892588,0.9104477352904934,0.004448814678211596
14,0.9614977941444562,0.9139031521714387,0.0044448558593273855
15,0.9617894775221497,0.9142091589753414,0.004163298119805722
16,0.9599846866226711,0.911604690065839,0.005818699972838463
17,0.9611331899223393,0.9159311645136095,0.006595938762446679
18,0.9616254056221971,0.9160898115474456,0.005788532136207074
19,0.9609691180223867,0.9118532496441183,0.004231838935337174
20,0.9612061107667627,0.9114529358714073,0.0035496851266489556
