round,accuracy,detection_rate,false_positive_rate
1,0.9813331373557728,0.8617613968729263,0.0008486452608436896
2,0.9656559125880908,0.8713528372548551,0.0064654492487359536
3,0.9212974478881647,0.9000290688880923,0.008608259165180352
4,0.9672248480756245,0.8520094761840216,0.004603686658282886
5,0.9715927815346488,0.8767970498487525,0.0031457998028044647
6,0.9182653983100388,0.9016634005367968,0.00952516479144797
7,0.9256580045629069,0.8826682578060634,0.01053339112888007
8,0.9645814626359374,0.8844892813252826,0.005242386286850367
9,0.9692614460327326,0.8888754613280591,0.005787461116286129
10,0.9756462323692443,0.8967618297254275,0.007262157981382946
11,0.9214983564645727,0.8977787960723427,0.017068727232099252
12,0.9171518987341772,0.8940903277611425,0.030103008081451502
13,0.9581931763575204,0.9140122930313102,0.010373935271899514
14,0.969561478933792,0.8906955393207365,0.0035769675170548285
15,0.9856995079400581,0.9103578231768286,0.004342054353124019
16,0.9595819215528627,0.8856810820313874,0.006441802396113218
17,0.928122643880372,0.8955487362245473,0.015360119749786677
18,0.9609585324068656,0.8920130292658222,0.005522060543610752
19,0.9720283656010806,0.8993848315240948,0.0033268579926046533
20,0.9859190825103535,0.8978197560818364,0.002851859308454485
