round,accuracy,detection_rate,false_positive_rate
1,0.9360017123287672,0.7858030110548351,0.007839353012822388
2,0.9292932137707282,0.7604555963456239,0.007471255848493759
3,0.930256398702235,0.7640781936004032,0.00774204186363614
4,0.9298395818312906,0.7625433482872381,0.00774204186363614
5,0.9281610490266763,0.7559852871835544,0.0074375129729077685
6,0.9288369682768565,0.7587811720648276,0.007471255848493759
7,0.9294678262436914,0.7553207534440002,0.005530145414685189
8,0.928420151405912,0.7516397604276693,0.005456238167372701
9,0.9305774603460706,0.7551619825418303,0.004058985042088661
10,0.933427586517664,0.7788947075063942,0.008694547801899507
11,0.9334501171593367,0.778977394850867,0.008694547801899507
12,0.9367677541456381,0.7782332198610561,0.003855625008014056
13,0.9372183669790916,0.7796453065586737,0.004066721028349549
14,0.9376746124729632,0.7816566594274855,0.0041146080373613975
15,0.9372239996395098,0.7796660233599996,0.004066721028349549
16,0.9372183669790916,0.7796453065586737,0.004066721028349549
17,0.93676212148522,0.7782125535801601,0.003855625008014056
18,0.9363171413121846,0.7762425837935701,0.0038077379990022076
19,0.9372239996395098,0.7796660233599996,0.004066721028349549
20,0.9417244953136266,0.8087499542066128,0.008662608489037233
