round,accuracy,detection_rate,false_positive_rate
1,0.91553175604356,0.9047420961914141,0.0020839738503150495
2,0.9625840278650821,0.8984933885614894,0.007568423006101166
3,0.9440035546737761,0.8624184043842174,0.007785807059593527
4,0.9501462242961524,0.8774475608845718,0.006646222845558072
5,0.9835020681504825,0.8362216123042656,0.005295690563529645
6,0.9034631653154741,0.8921978342905218,0.00842057829751778
7,0.9837181451241441,0.8274893480728558,0.004248440160850914
8,0.9711663513336403,0.8191344449838727,0.006582336366771019
9,0.9444634817852036,0.8470213891417131,0.005951235510129715
10,0.9757030000164926,0.826213636455172,0.00674823277104661
11,0.9832063516976188,0.8378105391557302,0.0053757600374761015
12,0.9816508660235204,0.7993289251027348,0.002266606980138776
13,0.912072905381415,0.8408404254697897,0.013199809101071557
14,0.9399091714665486,0.9352575990819827,0.006100371266025627
15,0.9315573294476649,0.8456598106739645,0.00881319509322227
16,0.9510424465164817,0.8608706963898622,0.0058800619921490225
17,0.9276360525565377,0.8401189246905784,0.008279877332492202
18,0.9451779759068945,0.8545601956212359,0.0058800619921490225
19,0.8989552211108431,0.8319051548241885,0.013584244619471757
20,0.9728291938206592,0.8068855479971134,0.004133129666607917
