round,accuracy,detection_rate,false_positive_rate
1,0.9477176607845997,0.8855592353222681,0.008111551943171959
2,0.948136940352924,0.8862092922645544,0.007742436163849226
3,0.9549547907248068,0.8952959082197738,0.0026505521403848466
4,0.7673545282193379,0.9315514809595588,0.34999895100174555
5,0.957434009041855,0.9031521587324889,0.004200902448483603
6,0.7668076418258715,0.9390899486481389,0.35615329822576836
7,0.959165815954499,0.9057002751118087,0.002874200235799337
8,0.7688858101210442,0.9420190611550624,0.3543854277075995
9,0.9592751932331924,0.905561179460904,0.002496039763624566
10,0.7670446259297069,0.9446536663088386,0.3592191252448661
11,0.9594028000583346,0.9061774044614509,0.0028964483439875934
12,0.7677738077876622,0.9463179942523853,0.359157098201075
13,0.9603325069272276,0.9073292902502139,0.002178999575332208
14,0.7675550532302756,0.9488721540459862,0.36124597008368414
15,0.9601684410091877,0.907169635198495,0.0023955050555864075
16,0.7713650284380924,0.9497839929287067,0.3551715711712659
17,0.9607335569491031,0.9085460882186671,0.0020298513485552316
18,0.7708363715910748,0.9517898015417604,0.35800598995247934
19,0.9597856205337612,0.9070659315409777,0.0028048764819234434
20,0.7718936852851102,0.9521531074359297,0.3563494416751109
