round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9124853550829127,0.6940376267627981,0.0059071214876910885,0.26940435481821934
2,0.914158255227109,0.6883547934793938,0.001485650352291297,0.25995830456763513
3,0.9146792763157895,0.6903634834325413,0.0015204427407163475,0.2591216546044284
4,0.9151073585075702,0.6920713027570659,0.0015707200277004477,0.25919700608671514
5,0.915298868961788,0.6925169022118511,0.001474052831646688,0.25961214414674005
6,0.9144032759552992,0.698985550674836,0.005121763389834337,0.26000580952873603
7,0.9145581741167988,0.6990580715084806,0.004936033089628799,0.2608794101638185
8,0.9154481344628693,0.6927029936423419,0.0013385657523454226,0.26178018830108263
9,0.9155861346431146,0.6928065797816154,0.0011877078976453544,0.261973479059691
10,0.9155720529920692,0.6929203260086491,0.0012496554655685441,0.2622480022363815
11,0.9154650324441239,0.6929720065566564,0.00141598176369828,0.2633470784259513
12,0.9156424612472963,0.6930443756718814,0.001199311232166872,0.26339220853706485
13,0.915434052811824,0.693148282372793,0.001524308259610796,0.26469916848586833
14,0.9157382164744052,0.693116976363994,0.001094901167084136,0.26705681130738823
15,0.9157551144556596,0.6928475942068802,0.0009710916844042549,0.2651297472533686
16,0.9156875225306416,0.6928890565570088,0.001079428000750434,0.2670378327735555
17,0.9157128695025236,0.6926611104632979,0.000959497799651819,0.2662961424632057
18,0.9157466654650325,0.6927649645836654,0.0009517456208563589,0.2674145059248259
19,0.9157128695025234,0.6927854191956854,0.001005947359911309,0.2700775659415403
20,0.9157607471160778,0.6925888105244634,0.0008666369561341349,0.26820887958027195
