round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9136203361571736,0.6874465523288738,0.001887939428669013,0.2718884699859533
2,0.9141469899062724,0.6891139921799576,0.0017873834183701458,0.2603018961609255
3,0.9147299702595529,0.6911129009807176,0.0017331111683195702,0.2591920870150793
4,0.9148961337418889,0.691786010204041,0.001756332675327322,0.2589848902531694
5,0.9151186238284067,0.6926145277335415,0.0017602936227249654,0.2591521525043771
6,0.9152002974044702,0.6925216372805477,0.0016132582520543733,0.2592369883761917
7,0.9153382975847153,0.6934119175460548,0.0017564450260919395,0.259634585393406
8,0.9154791140951695,0.6932670099222764,0.0015087872226883662,0.26091848022938
9,0.9154734814347515,0.6933607132059171,0.0015513644779494569,0.2604688063529584
10,0.9156593592285508,0.6935882988653109,0.0013811080350584197,0.26243735091252457
11,0.9155776856524874,0.6934848560072775,0.0014546233086913524,0.2627243122644756
12,0.9156142979452057,0.6935988192883105,0.0014468718492196156,0.26209175769437665
13,0.9156171142754146,0.6936920027918966,0.0014778270213842706,0.2644642051876945
14,0.9156086652847875,0.6937438208706409,0.0015087718982684424,0.26269422054444624
15,0.9158565023431867,0.6935676425789461,0.0011024696721928038,0.2647819573314583
16,0.9158621350036048,0.6935782957378163,0.001098634884215628,0.26379045022460346
17,0.9158874819754868,0.6935368003054437,0.001048318259482141,0.2644317565024958
18,0.9159212779379957,0.693660856111416,0.0010483270874606654,0.26561439001324055
19,0.9159156452775775,0.6933710365882508,0.0009477493613752564,0.27001160696672954
20,0.9159297269286227,0.6934848627834718,0.0009709584768019344,0.26514915120009447
