round,accuracy,detection_rate,false_positive_rate
1,0.9907375271149674,0.7500362397687381,0.06385157236610288
2,0.9782070081407697,0.9372389944693545,0.2707234837168898
3,0.9603446733653359,0.9520381070866666,0.2593501159139918
4,0.9898474512691554,0.7542436212109579,0.0005503807883095668
5,0.9918722476082665,0.7584205544381659,0.059031062478034926
6,0.967649857278782,0.959922479973532,0.36080595965090756
7,0.9643552846550207,0.9589357865911197,0.00645322111962021
8,0.978940880860949,0.9237016638092193,0.14077183951569494
9,0.9910058107590617,0.7492676824073363,0.04966689491921687
10,0.9867006251447095,0.9625850914261223,0.16395274098213983
11,0.9795965713448436,0.9696108770829375,0.3906735838599335
12,0.9770859317534939,0.9733953117981254,0.0069263937113131484
13,0.968243364764523,0.9640283610373641,0.37509862752073114
14,0.9800748432504771,0.8997498587661159,0.004244693573256079
15,0.9952302127820661,0.764989473511116,0.108628845352222
16,0.9833498684380796,0.9127902582692466,0.005016135513427303
17,0.9914331970069663,0.7705578914455368,0.0017571704080933065
18,0.9794143956109489,0.9013567364836044,0.1768037164214719
19,0.9850207966425599,0.9186090469730865,0.16164580268578946
20,0.9929908315370838,0.7371471540526136,0.0003853923519099251
