round,accuracy,detection_rate,false_positive_rate
1,0.869865945702377,0.5404460333566705,0.006795651400493462
2,0.9331418271938717,0.7784249440335436,0.008999518289984548
3,0.9391855356539373,0.7969317583654961,0.0077452084388532835
4,0.9375352033344598,0.7828394468191405,0.00466469454717579
5,0.9428241523037063,0.8049029120638856,0.005625380366831711
6,0.9558465697870903,0.8590751570849453,0.007977796303011413
7,0.9544497014757238,0.8545200889601311,0.008275550498237399
8,0.9639461529796103,0.8918905908573772,0.009073556765591372
9,0.9649543764785401,0.8890472953831094,0.006634262442182703
10,0.9652529007547596,0.8896528731018087,0.006507368778735832
11,0.9647854004731329,0.8887560630632975,0.006801469740077481
12,0.9657035034358455,0.8898282418469935,0.0058911923782418146
13,0.9650388644812439,0.8884279728297654,0.006329540368357526
14,0.965140250084488,0.8876443186837857,0.00592547501718946
15,0.9654218767601668,0.8890425850300219,0.0060210952599093525
16,0.9656697082347641,0.8895012691822982,0.0059021609623105325
17,0.9654218767601668,0.8923248443557286,0.007258908884849198
18,0.9658217866396306,0.8912267046111642,0.006400622912257921
19,0.9668300101385603,0.8948264086146314,0.006238679263134921
20,0.9665427509293681,0.8939956249511893,0.006330149197242244
