round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.598398,0.155982,0.801638,0.239863,0.527405,0.388854,0.125938,0.064933
2,0.746451,0.225472,0.857692,0.103459,0.271417,0.379381,0.192121,0.132733
3,0.705413,0.207948,0.904275,0.076852,0.418121,0.386531,0.064409,0.021347
4,0.757388,0.198982,0.928580,0.049287,0.330134,0.355234,0.141764,0.067723
5,0.748450,0.235990,0.919228,0.058778,0.310348,0.372083,0.075355,0.047705
6,0.734854,0.227272,0.921397,0.063052,0.368282,0.400685,0.098934,0.061246
7,0.841107,0.135683,0.886370,0.020377,0.161785,0.216862,0.099022,0.049422
8,0.513324,0.137999,0.991852,0.011523,0.730767,0.214509,0.074257,0.030216
9,0.642018,0.180888,0.957026,0.030434,0.517470,0.267567,0.109889,0.062643
10,0.486882,0.100657,0.995534,0.006316,0.786126,0.138179,0.082160,0.066764
11,0.824500,0.141527,0.922416,0.052852,0.219344,0.266550,0.110053,0.064109
12,0.767694,0.237757,0.922913,0.054371,0.310471,0.418857,0.064655,0.024341
13,0.760253,0.156519,0.920720,0.069576,0.328288,0.297195,0.083120,0.048305
14,0.868739,0.088477,0.916126,0.026410,0.137122,0.141378,0.124540,0.053769
15,0.515156,0.072452,0.992647,0.009643,0.744157,0.129440,0.064953,0.020817
16,0.666372,0.214718,0.961521,0.051485,0.472507,0.339878,0.099458,0.068547
17,0.676526,0.211444,0.946740,0.062384,0.458877,0.377107,0.063410,0.012006
18,0.446182,0.025398,0.999976,0.000028,0.853443,0.095238,0.033848,0.010839
19,0.603636,0.236392,0.965178,0.048946,0.570560,0.389155,0.086226,0.072164
20,0.800337,0.169766,0.932265,0.048181,0.276086,0.317558,0.044106,0.019783
