round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.748007,0.236443,0.905435,0.075974,0.278418,0.393413,0.013807,0.002009
2,0.744690,0.152965,0.968646,0.032724,0.330345,0.249142,0.047240,0.034732
3,0.448680,0.034654,0.999904,0.000136,0.803955,0.020930,0.016110,0.008205
4,0.944975,0.009205,0.902650,0.016422,0.000239,0.000252,0.036463,0.011002
5,0.933126,0.022190,0.889820,0.034986,0.003575,0.005016,0.024423,0.004000
6,0.851595,0.122870,0.927672,0.051161,0.163866,0.231608,0.022953,0.003728
7,0.525456,0.077608,0.998510,0.002088,0.673022,0.100186,0.038066,0.042509
8,0.594741,0.239019,0.978718,0.030097,0.554841,0.360143,0.042962,0.029136
9,0.837530,0.146857,0.929697,0.050184,0.147731,0.208795,0.049733,0.006629
10,0.586814,0.087955,0.997911,0.002883,0.599007,0.178190,0.031336,0.004095
11,0.872415,0.110256,0.943582,0.034744,0.139464,0.188132,0.032619,0.006144
12,0.827785,0.179203,0.948429,0.036463,0.215641,0.299704,0.046111,0.050283
13,0.646621,0.123472,0.994666,0.004160,0.486018,0.202621,0.021101,0.011379
14,0.872845,0.092213,0.952098,0.026878,0.128771,0.135592,0.051065,0.038913
15,0.888784,0.088950,0.944789,0.029731,0.111627,0.148163,0.037459,0.027230
16,0.951957,0.002177,0.921686,0.009597,0.008324,0.011214,0.040145,0.029640
17,0.780647,0.121996,0.965014,0.040355,0.266080,0.196354,0.016258,0.005861
18,0.770125,0.247204,0.946409,0.040083,0.278796,0.370371,0.040626,0.040198
19,0.853775,0.140160,0.943527,0.039941,0.166623,0.235395,0.033190,0.008903
20,0.736453,0.219969,0.958545,0.029343,0.367543,0.328183,0.052818,0.051870
