round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.547876,0.186990,0.866113,0.189345,0.572087,0.405644,0.053984,0.023369
2,0.569852,0.218056,0.881091,0.168162,0.583535,0.407545,0.098799,0.057313
3,0.556110,0.198610,0.940976,0.083472,0.575586,0.347683,0.085153,0.024555
4,0.578006,0.229589,0.901627,0.139121,0.580974,0.411157,0.091773,0.047677
5,0.709392,0.151548,0.919053,0.055570,0.339147,0.262001,0.081697,0.012299
6,0.557757,0.200951,0.826111,0.245916,0.580695,0.411551,0.082563,0.065170
7,0.602001,0.202311,0.934053,0.089656,0.533024,0.376897,0.079963,0.010366
8,0.574376,0.224448,0.962681,0.052777,0.566735,0.360201,0.082041,0.067757
9,0.584256,0.238427,0.933270,0.094371,0.580942,0.411203,0.083284,0.043857
10,0.566461,0.213183,0.956935,0.060903,0.596425,0.371303,0.089390,0.068740
11,0.633237,0.182185,0.954653,0.056713,0.500678,0.327578,0.090860,0.045386
12,0.837536,0.113281,0.884156,0.055672,0.142900,0.195930,0.055806,0.016338
13,0.818441,0.130225,0.923543,0.046761,0.190859,0.215202,0.092854,0.030769
14,0.763723,0.162481,0.940493,0.041895,0.279364,0.267094,0.058532,0.035656
15,0.673648,0.187950,0.956568,0.049985,0.436978,0.308962,0.035734,0.010981
16,0.705044,0.209977,0.932133,0.049875,0.348441,0.331076,0.047210,0.010046
17,0.775615,0.220991,0.927313,0.053050,0.281639,0.387679,0.069323,0.045929
18,0.726312,0.140119,0.951688,0.051254,0.320019,0.220048,0.044687,0.010617
19,0.606647,0.225079,0.967431,0.046028,0.547058,0.365725,0.060568,0.024631
20,0.777010,0.222674,0.936839,0.046483,0.285362,0.385496,0.067219,0.051047
