round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.766191,0.247961,0.919754,0.056743,0.257145,0.362483,0.019284,0.008516
2,0.763888,0.246463,0.915072,0.060455,0.256704,0.362794,0.021243,0.014161
3,0.612625,0.128500,0.987872,0.009613,0.499559,0.164729,0.055224,0.047285
4,0.774492,0.133619,0.958015,0.040341,0.261318,0.198093,0.033527,0.021283
5,0.935217,0.026173,0.903951,0.006488,0.024444,0.033764,0.040473,0.017257
6,0.780927,0.241137,0.938715,0.044089,0.253107,0.344497,0.031739,0.015571
7,0.955911,0.001754,0.904812,0.013877,0.000866,0.001093,0.097728,0.059180
8,0.867004,0.122642,0.937141,0.037580,0.128379,0.181259,0.030413,0.016209
9,0.761785,0.245230,0.945872,0.041088,0.275486,0.337069,0.066317,0.051889
10,0.845884,0.146604,0.947061,0.034678,0.164891,0.211379,0.047829,0.032920
11,0.857703,0.134858,0.939045,0.039860,0.141370,0.199737,0.034752,0.018233
12,0.955051,0.002931,0.909487,0.017690,0.003785,0.004121,0.076773,0.039250
13,0.953328,0.001076,0.906674,0.016797,0.003633,0.005049,0.026634,0.008986
14,0.955801,0.000656,0.915135,0.001292,0.000328,0.000067,0.026289,0.009390
15,0.680897,0.264723,0.949785,0.050206,0.384543,0.384530,0.025227,0.013090
16,0.415741,0.000087,0.999995,0.000005,0.760262,0.009267,0.049424,0.035317
17,0.683258,0.267494,0.958077,0.041914,0.388353,0.381255,0.072792,0.013105
18,0.690787,0.263602,0.955512,0.044470,0.377425,0.377388,0.074486,0.015130
19,0.954717,0.001367,0.913387,0.003986,0.000116,0.000089,0.049941,0.019282
20,0.952401,0.003801,0.921379,0.002265,0.011415,0.009775,0.037510,0.021113
