round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.814336,0.060291,0.582767,0.192175,0.024801,0.034114,0.158492,0.088749
2,0.655934,0.212637,0.940270,0.079605,0.537291,0.407882,0.127128,0.072053
3,0.730906,0.226934,0.928911,0.055187,0.410570,0.424775,0.119180,0.067566
4,0.753882,0.236765,0.914029,0.065315,0.363484,0.446037,0.115113,0.065336
5,0.777873,0.230110,0.913262,0.056858,0.323272,0.434635,0.112296,0.064049
6,0.929425,0.011157,0.847229,0.002961,0.002547,0.000477,0.110130,0.063363
7,0.933879,0.007640,0.864722,0.022215,0.005324,0.003868,0.108391,0.062758
8,0.934545,0.008451,0.865260,0.019662,0.004659,0.002654,0.106676,0.062349
9,0.889994,0.073713,0.884887,0.042106,0.089668,0.121183,0.105635,0.062290
10,0.878913,0.085783,0.884274,0.044833,0.105336,0.144587,0.104572,0.061874
11,0.875868,0.094984,0.889189,0.042047,0.114249,0.155671,0.103555,0.061502
12,0.783321,0.224928,0.907245,0.061804,0.312160,0.432665,0.102770,0.061257
13,0.778821,0.227044,0.900270,0.067573,0.313127,0.439415,0.101831,0.060797
14,0.781564,0.225908,0.902210,0.065664,0.311063,0.435528,0.101414,0.060575
15,0.780167,0.225770,0.900488,0.067119,0.311970,0.436792,0.100867,0.060285
16,0.785955,0.220247,0.902972,0.065151,0.305484,0.427753,0.100258,0.060044
17,0.888320,0.078652,0.892870,0.041261,0.097617,0.131962,0.099818,0.059905
18,0.809353,0.189048,0.904972,0.062416,0.273740,0.382173,0.099334,0.059583
19,0.880550,0.091084,0.897860,0.038608,0.112100,0.147661,0.098685,0.059205
20,0.940810,0.007576,0.890996,0.029960,0.015747,0.013883,0.098122,0.058872
