round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.706595,0.214721,0.794778,0.206837,0.327321,0.436022,0.145862,0.100653
2,0.768913,0.238498,0.897169,0.065741,0.324502,0.451189,0.141100,0.087263
3,0.793848,0.202498,0.894323,0.051796,0.285530,0.391184,0.118526,0.072696
4,0.742137,0.221108,0.915772,0.061081,0.349456,0.401982,0.077462,0.051233
5,0.737268,0.137591,0.922990,0.070181,0.332031,0.250106,0.087444,0.057182
6,0.723708,0.224882,0.929715,0.054749,0.423522,0.420977,0.094656,0.066546
7,0.923376,0.022678,0.845868,0.033183,0.012505,0.008797,0.082463,0.047301
8,0.745928,0.233729,0.894317,0.084728,0.292762,0.409250,0.086662,0.061630
9,0.760481,0.243871,0.925983,0.059109,0.304879,0.400867,0.061547,0.033293
10,0.931631,0.009287,0.871054,0.037947,0.012633,0.010169,0.104235,0.062563
11,0.621971,0.223795,0.962094,0.053516,0.605161,0.411735,0.067521,0.046429
12,0.790214,0.190052,0.898298,0.073544,0.290748,0.388023,0.114907,0.069331
13,0.632858,0.227005,0.955441,0.062749,0.584662,0.421366,0.066958,0.046803
14,0.931148,0.014671,0.873315,0.045121,0.010634,0.008667,0.123006,0.074627
15,0.651340,0.220662,0.957001,0.060221,0.555184,0.410612,0.065869,0.046112
16,0.655287,0.217853,0.957874,0.056125,0.548637,0.404630,0.073652,0.043436
17,0.811734,0.153797,0.943669,0.039545,0.256054,0.277488,0.079575,0.058932
18,0.771793,0.225052,0.894131,0.075927,0.317759,0.443721,0.086952,0.048942
19,0.752967,0.238623,0.903739,0.074644,0.348631,0.460945,0.099586,0.058662
20,0.921161,0.018735,0.905943,0.033761,0.059169,0.039877,0.091769,0.067214
