round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.753606,0.239993,0.884091,0.084013,0.259697,0.360698,0.036148,0.025039
2,0.643133,0.196383,0.929457,0.095630,0.422524,0.315202,0.035523,0.017981
3,0.946638,0.009592,0.885513,0.020422,0.000077,0.000073,0.037595,0.025091
4,0.640991,0.208488,0.949938,0.070409,0.438991,0.311558,0.041869,0.035082
5,0.946477,0.008189,0.889885,0.025758,0.004568,0.005437,0.048225,0.009276
6,0.786195,0.235974,0.931353,0.049234,0.241738,0.341829,0.026630,0.015111
7,0.679465,0.219802,0.970380,0.039049,0.393686,0.307381,0.023079,0.010432
8,0.660710,0.215766,0.968112,0.044734,0.422462,0.308297,0.056004,0.040648
9,0.602183,0.231199,0.954305,0.064623,0.486230,0.344130,0.014920,0.019969
10,0.873064,0.068171,0.939404,0.029367,0.138845,0.120030,0.040283,0.014241
11,0.808562,0.206824,0.942166,0.040459,0.206315,0.291397,0.037937,0.009397
12,0.954598,0.002136,0.904982,0.009951,0.000227,0.000175,0.046306,0.024527
13,0.700610,0.206086,0.969777,0.034984,0.364508,0.286580,0.076374,0.049924
14,0.856344,0.143818,0.936840,0.044494,0.159924,0.224536,0.057979,0.029344
15,0.655689,0.214499,0.965710,0.048138,0.432551,0.305293,0.034566,0.017164
16,0.839130,0.149558,0.944542,0.039498,0.170643,0.220435,0.041704,0.013442
17,0.934703,0.027114,0.917761,0.015347,0.035821,0.042729,0.041550,0.011930
18,0.781109,0.244368,0.937721,0.044456,0.252576,0.348692,0.040294,0.020585
19,0.793262,0.230400,0.937531,0.046011,0.228967,0.320848,0.036074,0.018782
20,0.957716,0.001615,0.910040,0.014176,0.000852,0.000720,0.073276,0.038307
