round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.738966,0.229792,0.890097,0.082735,0.269316,0.380799,0.021950,0.008246
2,0.945859,0.002223,0.911259,0.000728,0.008138,0.002976,0.038549,0.010148
3,0.847030,0.101025,0.953508,0.034986,0.179736,0.169709,0.056178,0.030791
4,0.846040,0.096758,0.955745,0.032185,0.169114,0.147182,0.041862,0.008121
5,0.838786,0.108376,0.947011,0.045176,0.190650,0.190612,0.058586,0.032371
6,0.939948,0.002475,0.908109,0.015975,0.013931,0.013875,0.035429,0.005376
7,0.861295,0.089130,0.944508,0.037935,0.156482,0.156434,0.068423,0.044160
8,0.807125,0.109587,0.925441,0.066680,0.188734,0.188715,0.025670,0.005439
9,0.944725,0.007952,0.903244,0.017654,0.003028,0.002907,0.035208,0.011605
10,0.943330,0.007186,0.895677,0.011557,0.000071,0.000034,0.031474,0.014504
11,0.832579,0.113890,0.946305,0.044345,0.194416,0.194377,0.066775,0.037445
12,0.945253,0.000405,0.900772,0.000819,0.000100,0.000082,0.040748,0.012950
13,0.834056,0.107747,0.943141,0.046667,0.189153,0.189134,0.060866,0.029314
14,0.855726,0.085968,0.938985,0.042057,0.157404,0.157385,0.056445,0.024696
15,0.706093,0.240204,0.951511,0.048489,0.416254,0.416226,0.021518,0.015766
16,0.946907,0.004876,0.915232,0.006003,0.011740,0.011530,0.057930,0.007535
17,0.571462,0.155804,0.994361,0.005620,0.606870,0.227917,0.067239,0.021072
18,0.745924,0.184076,0.936998,0.056120,0.326069,0.326069,0.049356,0.030050
19,0.817203,0.115969,0.942777,0.057208,0.345253,0.345244,0.009525,0.005866
20,0.952851,0.000000,0.920123,0.000000,0.007882,0.000000,0.133724,0.000000
