round,accuracy_mean,accuracy_std,detection_rate_mean,detection_rate_std,false_positive_rate_mean,false_positive_rate_std,train_loss_mean,train_loss_std
1,0.844883,0.013650,0.629569,0.076931,0.008393,0.008532,0.125424,0.045519
2,0.839897,0.107962,0.869419,0.038845,0.158685,0.201228,0.110691,0.041188
3,0.898997,0.033061,0.875571,0.026059,0.076139,0.068594,0.099965,0.038358
4,0.850653,0.111589,0.870872,0.036227,0.157859,0.217405,0.094763,0.036398
5,0.828960,0.101589,0.901017,0.020747,0.203824,0.180463,0.090907,0.034651
6,0.839272,0.125425,0.889597,0.027264,0.194372,0.238220,0.087890,0.032882
7,0.840016,0.132112,0.874583,0.051451,0.183951,0.255642,0.085569,0.031925
8,0.766132,0.237063,0.896497,0.076483,0.310839,0.436954,0.083896,0.031117
9,0.785404,0.212977,0.907568,0.066795,0.287965,0.395508,0.082373,0.030693
10,0.773084,0.229547,0.907849,0.069281,0.306576,0.422179,0.080686,0.030637
11,0.862772,0.098697,0.874223,0.054661,0.139644,0.187730,0.079306,0.030636
12,0.777875,0.229166,0.914015,0.061012,0.301549,0.419893,0.078225,0.030648
13,0.864550,0.103917,0.891786,0.038342,0.145054,0.194838,0.077286,0.030909
14,0.932621,0.013043,0.862274,0.036721,0.012518,0.013765,0.076553,0.031026
15,0.890119,0.071525,0.891387,0.027586,0.094012,0.125861,0.075755,0.030846
16,0.929726,0.020657,0.898951,0.005423,0.036806,0.037671,0.075057,0.031014
17,0.898289,0.059421,0.890258,0.030599,0.091965,0.124864,0.074502,0.030891
18,0.862186,0.115042,0.902138,0.026879,0.157669,0.216835,0.073941,0.030756
19,0.901902,0.049030,0.874976,0.044101,0.073817,0.102565,0.073360,0.030772
20,0.912800,0.039597,0.885019,0.030010,0.055923,0.075347,0.072902,0.030648
