round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.74533267619517,0.07922613232407875,0.0003820924535677189,0.12410736351129559
2,0.7879321270154193,0.23071787736499177,0.000732506942477935,0.12539399211852736
3,0.7871069492360767,0.23502753040794083,0.00032412186766999783,0.11994452313495362
4,0.7903034570161234,0.24107691099851492,0.00017102106082785294,0.11859705009471289
5,0.7881264521579947,0.24083124829068595,0.00016347073654946452,0.11797444053935849
6,0.7918467929310709,0.2481803707639012,0.00015494708289840332,0.11778153337875318
7,0.8060043652749418,0.2708821696179483,0.00011358733096101182,0.11751386873987342
8,0.7963078222910653,0.25378871203106446,0.000278053009337905,0.11719186896993444
9,0.7943307751883405,0.25006389931460127,9.832610716539481e-05,0.11735937154009135
10,0.8114623671055411,0.2788353915961831,0.00015807348772733216,0.11807129541492395
11,0.7970879391677814,0.2578901220046596,0.0001363170740305084,0.11732621633488802
12,0.8242793775962824,0.29806826961709487,0.00029821743262666706,0.11748368447595034
13,0.8086601422234738,0.27465605489096906,0.00013481617746924476,0.1173514772378593
14,0.8429965500246427,0.3322074380344592,0.00020660728315107226,0.1177158631848227
15,0.8740209814827853,0.3739235376150847,0.0004596901885157032,0.11772493083280047
16,0.8281546152221362,0.30358933752660017,0.00013737220840769006,0.11781744951188235
17,0.8768429205097514,0.38406735981456525,0.00045124833986915085,0.11844558526483295
18,0.8851932690276703,0.3940215966838144,0.00022852427208673625,0.11784888931336403
19,0.8364345560797015,0.3193825823556984,0.00025967728611820686,0.11823661304372966
20,0.879611349714849,0.3848126694664777,0.0002496620247481712,0.11863364718490649
