round,accuracy,detection_rate,false_positive_rate
1,0.6156723529972362,0.6091758870762617,0.00606781094347518
2,0.6156723529972362,0.6091758870762617,0.00606781094347518
3,0.9431111906024235,0.576464923050781,0.007622666952681141
4,0.9431111906024235,0.576464923050781,0.007622666952681141
5,0.9591223515618458,0.5746642714101671,0.007433617097664984
6,0.8365964239017847,0.8358977469683901,0.011494252873563218
7,0.9591324009714429,0.5746743604345642,0.007433617097664984
8,0.9591324009714429,0.5746743604345642,0.007433617097664984
9,0.6160144299633945,0.610711467726833,0.007466619835142465
10,0.6170400891262444,0.6117420083091122,0.007466619835142465
11,0.943379473781707,0.576734483070141,0.007622666952681141
12,0.8381076904790206,0.8374161783600527,0.011494252873563218
13,0.6171108242409238,0.6118130800734073,0.007466619835142465
14,0.8381076904790206,0.8374161783600527,0.011494252873563218
15,0.6157914800343086,0.6092954837124379,0.00606781094347518
16,0.6157914800343086,0.6092954837124379,0.00606781094347518
17,0.6171638755769333,0.6118663838966287,0.007466619835142465
18,0.9608341009965665,0.5814642019157602,0.007573627637654036
19,0.6530619462766805,0.6479353042764019,0.007466619835142465
20,0.9187630620258421,0.5474432535874997,0.006994369263242073
