round,accuracy,detection_rate,false_positive_rate
1,0.9560469610238087,0.9058419606903416,0.008250907368154913
2,0.9576785649177817,0.9081062710528265,0.007062330220114502
3,0.9580796295621103,0.9110181065399661,0.008453731922999069
4,0.9586174207897327,0.9121366222475966,0.008328780103715733
5,0.9589364494840851,0.9132106390583496,0.008547082266839501
6,0.959173442228461,0.913823564617068,0.008578279830480104
7,0.9593192839173077,0.9138250016167209,0.008327972280111137
8,0.9594924709228132,0.9143073044841117,0.008374889799112733
9,0.9598297298282714,0.9123977079636236,0.006441287112278966
10,0.9599573413060123,0.9130101545224578,0.00666031631664687
11,0.9601396434170708,0.9134493954926237,0.00666031631664687
12,0.9601943340503882,0.9134050562623741,0.006536091538607671
13,0.9602946002114705,0.9164559767721299,0.008530958399676212
14,0.9602946002114705,0.9164778270539985,0.008546516790316285
15,0.9609053122835163,0.9153599500128802,0.006706102882602032
16,0.9609508878112809,0.915556921882954,0.0067685787922436985
17,0.9609417727057279,0.9157540534196561,0.006924970522249016
18,0.9611240748167864,0.916214186671922,0.0069406096952495475
19,0.9612425711889744,0.9161698474416725,0.0067071530532880055
20,0.9613610675611624,0.9163449690298777,0.006629280317727184
