round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9119128083812098,0.6926302607992456,0.006169699561960232,0.2719523600197216
2,0.9135715895009576,0.6874522439241654,0.0019575573124677092,0.26082853415777474
3,0.9139658668469078,0.6875658343547901,0.0014585447789251217,0.2596707619874327
4,0.9144446321955616,0.6896162960226022,0.0015669461228216166,0.2593246840010397
5,0.9148529908752957,0.690765175237138,0.0014354057975181761,0.2590604398479509
6,0.9150416807480005,0.6915929051921813,0.0014856237819914154,0.25967141537484506
7,0.9151318012842178,0.6916345703214868,0.0013772425187441866,0.260222192502891
8,0.9151233524839472,0.6916550984444628,0.0013966517857981237,0.26105380255521304
9,0.9151486988847584,0.6915106632525798,0.0013076851549668651,0.26119023552934245
10,0.9151233524839473,0.6918002869430628,0.0014508526838106174,0.2620728817910401
11,0.9151458826180017,0.6916449757676295,0.0013618602365250577,0.26366053920857996
12,0.9152895122225978,0.6917277004846074,0.0011955154932928231,0.26359013185016217
13,0.915312042356652,0.6917378126824976,0.0011684974953913615,0.2646788760322893
14,0.9152106567534077,0.6913652516383184,0.0011685278996758515,0.2653602819328683
15,0.9154922834290865,0.6919034137718878,0.000982785638728463,0.2657942838623264
16,0.9153768164920582,0.6919652724032892,0.0011646309510605776,0.2662708051741618
17,0.9154782020953025,0.691913456552335,0.0010058653258626829,0.2672652439287705
18,0.9154979159626,0.691913255073215,0.0009788089563077841,0.2672040705045954
19,0.9154725695617889,0.691841038828079,0.0009865763114439276,0.26948324638515336
20,0.9154106116931398,0.6919133875831865,0.0010988394876377925,0.27171679043947294
