round,accuracy,detection_rate,false_positive_rate
1,0.9571407736901594,0.8792724840559635,0.12963472661166162
2,0.9581069748787691,0.8837774471082551,0.13042595536758275
3,0.9585718452619681,0.8871287001105697,0.13139452849983102
4,0.9586721114230502,0.8929521889342639,0.13413654539535078
5,0.9590093703285084,0.8930895353687849,0.13370000539208393
6,0.9600393772559886,0.8935839825330608,0.13240402725738554
7,0.9605589382725053,0.8973747441258428,0.13350901914065472
8,0.9613610675611624,0.8997645720865097,0.1334953772655526
9,0.9619626645276553,0.8971000512568006,0.13127175162391222
10,0.9626371823385714,0.8993525327829465,0.1313808866247289
11,0.9626007219163598,0.9052309601804491,0.13435481539698418
12,0.9629926714551355,0.906494547378043,0.13439574102229046
13,0.9634848871549934,0.907483441706595,0.13415018727045286
14,0.9638768366937689,0.902703785785261,0.1311899003732997
15,0.9640226783826157,0.9072911566982654,0.13324982351371503
16,0.9642414409158858,0.9079504195839666,0.13324982351371503
17,0.9646607357713203,0.9091041296339438,0.13319525601330667
18,0.964915958726802,0.9058352844923419,0.1311899003732997
19,0.9653079082655778,0.9106973482743884,0.1330179116369795
20,0.9653808291100011,0.9109171025696221,0.1330179116369795
