round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9155269917087239,0.6918601769148859,0.0009168410700921016,0.2601708274006407
2,0.9162676865537132,0.6960229289466656,0.0014545581319806004,0.25853887657780456
3,0.916867564888248,0.6971616888538315,0.0010560928291598426,0.2603521413478591
4,0.9201964671953857,0.7118765057746761,0.0019805973249179547,0.260029271944527
5,0.9198951198630138,0.7071123136254438,0.0006150631697098507,0.2612193807760383
6,0.9185967916366258,0.720221845235852,0.007295652593854118,0.2635977693171933
7,0.9219961021989906,0.71478542116223,0.0005957486734848442,0.2671682506562419
8,0.9195571602379237,0.7060664784688674,0.0006886025960355348,0.26263323334053595
9,0.919433241708724,0.7056318513660084,0.000696329496466696,0.2674910867739826
10,0.9203682633381398,0.708996937232188,0.0006692472976053827,0.2684297704861366
11,0.9206498963590484,0.7099081139030986,0.0006228235745783977,0.2683654703440248
12,0.9194445070295603,0.7054765890024451,0.0006228263294312937,0.2700162609764905
13,0.9199824260994953,0.7073194420291954,0.000572538968654525,0.2762568200882672
14,0.9184897710886806,0.7022359545338639,0.0007234235360106325,0.27636403061318426
15,0.9219172449531363,0.7151271331559098,0.0008317510865195792,0.27051378997869857
16,0.9196557317952415,0.7063771924234977,0.0006692409666285514,0.2694890448704386
17,0.9226354091564527,0.7169491386962055,0.0005261150580933368,0.2769677673864095
18,0.920309120403749,0.7082720498736014,0.0004797001913475624,0.2743908636296546
19,0.9215004280821918,0.7126623857026342,0.00048356896373473197,0.27581080108089173
20,0.9205766717736121,0.7095145329918586,0.0005764223365772142,0.2770984879033821
