round,accuracy,detection_rate,false_positive_rate
1,0.8894525077350047,0.8498702815858581,0.004154883099345326
2,0.8787699433865158,0.8411699338331222,0.003649196363870525
3,0.9693755151547642,0.54028709003551,0.008468217839153781
4,0.9605694913409977,0.5270726248041889,0.0019279882975320628
5,0.8860365377700208,0.7226424143518918,0.023427483289434198
6,0.9306559666271896,0.9290487414556636,0.0023283084842770736
7,0.9728241095969367,0.5237733623959091,0.009070087513014953
8,0.9618138108264941,0.5652980030422775,0.0019422595321290843
9,0.9584515741860933,0.5932319266073406,0.001626039122103868
10,0.9564193688673861,0.5587033807690827,0.0019483098920212996
11,0.9736064740392674,0.5813724582028705,0.0017363975782106627
12,0.9008068343616518,0.7439536599415931,0.02341665163682871
13,0.9724667769853108,0.5831993755183766,0.009260910897111644
14,0.9269816477938306,0.9261428586661811,0.04653234413640505
15,0.9652682142551214,0.7344373365559616,0.001923382051841541
16,0.8995556719336862,0.753796334367524,0.02295792714503818
17,0.9204332129963899,0.8241763385123948,0.02032224971865988
18,0.9746319077060361,0.7568964203119999,0.009341084100386117
19,0.9134461620469083,0.8318239011763335,0.006394918878879234
20,0.9572202532436105,0.9552987178219123,0.035169936928217876
