round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.9132880091925017,0.6954591485310234,0.0053386053036720464,0.2677063481693686
2,0.9143441330209083,0.6887497375550735,0.0013811342693629894,0.25837428781523547
3,0.9150707462148521,0.6901065626602778,0.000889857934735072,0.2567308434241914
4,0.9157804614275415,0.6933891013912794,0.0011413031008457818,0.2563174384659127
5,0.9148623377793799,0.7001913280657938,0.0049440298531985265,0.2559317685696434
6,0.9160085841744773,0.6936682920797196,0.0009323961602962257,0.2563801942457057
7,0.9171379325883201,0.6977272953116362,0.0008975697220914058,0.25585075041755767
8,0.9167351973684211,0.6963807922619597,0.0009478589048214211,0.2577911884148327
9,0.9181546277937995,0.7011028449905623,0.00076210284207548,0.2563207114219015
10,0.9194726703316511,0.7059683882993887,0.0007698327177640664,0.25696635338855994
11,0.9197486706921412,0.7068792727154931,0.0007311614479413024,0.2580322693654426
12,0.9198218952775775,0.7071587853500197,0.0007350252338686681,0.2567764163361651
13,0.9195487112472963,0.7113708734181431,0.002684747290865732,0.2571823159651478
14,0.920937162040375,0.7112356653260095,0.0007272945915408817,0.2580014303436391
15,0.9208104271809661,0.7107283925221697,0.0007118024483976753,0.2577495340302787
16,0.9207653658976206,0.7105738407499617,0.0007156812358660284,0.2590448466873669
17,0.9201232426099494,0.7141864605317094,0.0029476889667280426,0.259068514683308
18,0.9201964671953857,0.7083482430322399,0.0006653888373920056,0.25834326764922716
19,0.9210920602018746,0.7115259452695885,0.0006228041981921844,0.260412404560296
20,0.9206639780100938,0.7101287243172991,0.0006885971959987599,0.2585402875793722
