round,accuracy,detection_rate,false_positive_rate
1,0.8725723233597693,0.5467563011388054,0.005587135140817701
2,0.8702347692862293,0.5378025268172507,0.005555111181680393
3,0.8715584444844989,0.5428281637965107,0.005548249893594528
4,0.9329713410237923,0.776798702085723,0.008725855249650003
5,0.9327009733237203,0.776114211224773,0.00884938117637191
6,0.9358327325162221,0.7742405952873975,0.00395842150275715
7,0.9364523251622205,0.7769227320301685,0.003884796781808655
8,0.9368409787310742,0.7788890135363782,0.004101206626602664
9,0.9373028568853641,0.7797882699917005,0.0036929871593654696
10,0.9398882480173035,0.802042244487191,0.008729908683980521
11,0.9412682498197549,0.8067562054831525,0.008486852110254057
12,0.9402262076423937,0.8034501983466854,0.008740004518058633
13,0.9420004956741168,0.8019298545256618,0.005633576269083471
14,0.9486019736842106,0.8333718639502661,0.008421525962750396
15,0.9495313626532084,0.829800739211134,0.005807855304796996
16,0.9509620583994233,0.8358626730905775,0.00592305851079425
17,0.9534010003604902,0.8506674584867239,0.008224176885516389
18,0.9618330930064888,0.8843603719189049,0.009172770801097258
19,0.9629596250901226,0.8898069838660401,0.009688916446250133
20,0.9630159516943042,0.8878595002341251,0.008890814182898815
