round,accuracy,detection_rate,false_positive_rate
1,0.8308736328897088,0.8277306916830693,0.0033574135939789013
2,0.8714745513065298,0.8687738456443457,0.02466716352134657
3,0.9807652075462411,0.7245029416160387,0.002410102076177406
4,0.9877088852659466,0.8686384119191835,0.0010693157426051045
5,0.9923044337757696,0.8686075358528457,0.0006145498572638303
6,0.9304000740143534,0.8536472716903395,0.02913756313277937
7,0.9265569538560827,0.9265600995103127,0.05617134559535334
8,0.9353857125876619,0.9023196875721435,0.01182638822759143
9,0.9895165268870251,0.9371263042236879,0.0011937338550386414
10,0.9353670162059105,0.9354342738213406,0.13818716237686685
11,0.9379907605694506,0.8995874614114012,0.013460078514086298
12,0.9423684672558085,0.9005205018591946,0.0013293305534254154
13,0.985172325468879,0.9441805580700562,0.0006123840324932507
14,0.9857115112504509,0.9456391606943807,0.00048327822950254
15,0.9572260954497996,0.9102204651970485,0.001861466892942901
16,0.9443422153184371,0.911482542447721,0.001304908885431218
17,0.864818361847872,0.8616249079203734,0.04674512859391719
18,0.9714277367144819,0.9292647368805605,0.0005687594579987058
19,0.9811821471652593,0.9812418590484795,0.07864897466827503
20,0.99308887833478,0.9509476319796324,0.021475085202713927
