round,accuracy,detection_rate,false_positive_rate
1,0.9875295843656142,0.8461422865128124,0.0007466309480941192
2,0.9763386844308544,0.9637800208216833,0.0010417532271738978
3,0.9390121562610645,0.9097057335681873,0.002066163495508415
4,0.9943922532157826,0.9849745912618479,0.0005224607067409037
5,0.9524750030860387,0.921149120217649,0.0016160995676498945
6,0.9911145372661987,0.979166338480723,0.0009777811038369276
7,0.9925167990226024,0.9386054101995929,0.00030245756064033657
8,0.9475481897294248,0.9190586707586484,0.001147502523078468
9,0.9549020078201836,0.924961917084236,0.0014257507201547674
10,0.9979912067919952,0.9550939651505131,0.00035387377378826176
11,0.970415868364702,0.9537557056200984,0.0007638846000381028
12,0.9780615401923833,0.9171303655280629,0.001063261475858582
13,0.9708666741800969,0.954483721433441,0.0006790085333672026
14,0.9954155248769465,0.9483166263189753,0.0006167713249194441
15,0.9971920849137044,0.9471976152273993,0.0003355210638516443
16,0.9583533557584495,0.926008928695597,0.0017558569265957791
17,0.9813623893461286,0.931824744762046,0.0008625433363104352
18,0.9762185440023096,0.9229880775585089,0.001017546794718741
19,0.992119159591031,0.9370081384637072,0.0002664142985125952
20,0.9958431535054777,0.9481650903131648,0.0004893053802345827
