round,accuracy,detection_rate,false_positive_rate,train_loss
1,0.8498490464013335,0.48238429011518563,7.737532774372998e-05,0.048547890028397926
2,0.5519691558990188,0.9890605274311848,0.6407466373164585,0.06424362113014762
3,0.613513726638804,0.9951771296265381,0.5679623787886532,0.07380022304654779
4,0.6066588561322083,0.9972806734016855,0.5778913206224985,0.0517920273484522
5,0.9002382588516262,0.6129324436109029,0.000182982645397394,0.04720749700592741
6,0.8941128096520181,0.625099756170544,0.00027518551904766694,0.04510875954452921
7,0.893893138370377,0.5983262138965717,0.00022037454189897184,0.03847785530992068
8,0.8892744088589484,0.789762048079331,0.09917746020633822,0.2442142270091533
9,0.9120526309860424,0.6503991345602753,0.0037960013758321217,0.046074381577432925
10,0.8174390834638218,0.8760559359947458,0.225065326800306,0.1677107840965518
11,0.4706006601403644,1.0,0.7479405862041256,0.011070795846682498
12,0.9053273102096453,0.6326494322181784,2.046025370353323e-05,0.048579333482358544
13,0.7721727179533395,0.9040082910786851,0.2903157242185407,0.09770408709469369
14,0.9090279264157531,0.6461348654354344,0.0037189865806450235,0.04687457122628624
15,0.909056089400579,0.6870402099550353,1.176540518065128e-05,0.04502837998646633
16,0.27214455496851375,1.0,0.9928662482561821,0.166226099923885
17,0.7271739007987021,0.6388385632773614,0.23111845586642582,0.19032400318919623
18,0.9125877276977323,0.7177250877354627,0.0002619920913898751,0.042533468507434544
19,0.8617986008629138,0.6995110071804228,0.06782462326963254,0.07222532485009177
20,0.610795998603116,0.9972778569372063,0.5731262273437847,0.14014604330147948
